Flags,Block,Column,Row,Name,ID,RefNumber,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,1_3,1_4,1_5,1_6,1_7,1_8
0,1,87,103,288950311_GQ501382.1_22-450,CUST_282_PI426232940,1589,44,456,264,579,204,175,358,336,302,350,141,45,60,84,138,475,391,101,88,61,23,265
0,1,88,103,NA,NA,1425,0,1,-3,-1,0,1,-4,-2,-2,0,-1,-1,0,0,-1,0,0,1,-2,-2,1,1
0,1,89,103,222801892_EZ030280.1_2341-2523,CUST_1444_PI426227498,1261,-1,2,-2,0,0,-1,1,-1,-1,-1,0,0,0,0,-1,0,0,1,1,-4,0,0
0,1,90,103,31505734_AY289703.1_88-576,CUST_57_PI426232940,1097,110,930,842,1798,724,334,1095,1053,845,1533,358,163,247,292,601,1214,1791,524,440,205,72,1225
0,1,91,103,AY531316_135_169,CUST_156_PI426266615,933,1,-1,1,1,0,1,0,-2,0,1,-1,-3,-2,-1,0,-2,0,7,-1,-2,-3,0
0,1,92,103,Ac_17_143_177,CUST_47_PI426266615,769,11,9,64,13,48,60,35,29,52,17,3,21,24,17,47,31,13,16,19,1,-2,12
0,1,93,103,RC6,RC6,605,1,-2,1,-2,1,1,0,-1,2,1,0,2,1,0,-5,0,1,-1,-3,-1,1,-1
0,1,94,103,222785020_EZ013654.1_12-449,CUST_815_PI426227498,441,1,0,0,-3,-1,0,1,0,1,0,1,1,1,0,-3,1,2,0,-1,0,3,-2
0,1,95,103,NegativeControl,(-)3xSLv1,277,0,1,0,-1,0,-2,-3,-3,0,-1,1,1,-1,1,1,0,1,0,0,1,0,1
0,1,96,103,AY149123.1,CUST_83_PI426232937,113,0,1,364,0,722,515,891,9,4,2,1,77,181,128,399,0,1,1,184,3,24,1
0,1,1,104,NA,NA,15611,0,-1,-1,-1,0,0,0,0,-1,1,1,0,-1,0,1,0,1,0,0,0,0,1
0,1,2,104,117937764_EF036594.1_58-1338,CUST_129_PI426232940,15447,216,1877,1580,3354,1183,580,2139,2124,1543,2890,572,302,370,568,953,2242,4133,1372,947,424,94,2956
0,1,3,104,222781443_EZ010114.1_4-1214,CUST_116_PI426227486,15283,0,1,-1,1,-4,0,-2,-10,1,2,3,-1,-4,-1,1,0,-2,2,2,-1,7,-1
0,1,4,104,NA,NA,15119,0,1,0,3,0,0,1,0,-1,-2,-1,-1,-4,-2,0,2,0,1,0,-1,1,-1
0,1,5,104,D30747_4415_4449,CUST_184_PI426266615,14955,-1,0,0,1,0,-1,1,0,-1,-1,-1,1,0,-2,0,2,-1,0,1,0,2,-1
0,1,6,104,NA,NA,14791,-2,1,2,2,-2,-3,0,-1,-1,-1,-1,0,0,-1,-2,0,0,-1,1,1,-1,-1
0,1,7,104,222801406_EZ029794.1_642-773,CUST_60_PI426227890,14627,-2,-2,2,-2,-1,1,-2,0,2,-1,2,1,-1,-2,0,0,0,2,-1,0,-1,-1
0,1,8,104,D30747_4415_4449,CUST_185_PI426266615,14463,-3,-1,1,-2,-1,1,-2,0,2,1,0,-1,-1,-1,-1,-7,2,2,-1,1,1,1
0,1,9,104,222799814_EZ028202.1_161-845,CUST_124_PI426226868,14299,0,-2,-2,-11,-1,-1,0,2,1,1,-2,-1,0,-1,-2,-4,-8,1,-1,0,0,-1
0,1,10,104,222785663_EZ014175.1_10-1280,CUST_333_PI426227486,14135,1,5,6,8,0,5,4,5,11,7,2,2,1,0,7,0,8,5,0,2,0,1
0,1,11,104,222792000_EZ020388.1_1-108,CUST_16_PI426264527,13971,2,1,0,6,-1,1,1,-1,4,2,2,2,-1,1,-2,0,15,22,1,12,-1,6
0,1,12,104,222784599_EZ013245.1_384-1111,CUST_179_PI426264540,13807,1,0,-5,-2,0,0,-1,1,2,4,1,3,0,-1,0,-1,1,2,2,0,0,-1
0,1,13,104,222801996_EZ030384.1_1107-1631,CUST_168_PI426266274,13643,-1,12,1,11,3,17,-1,4,3,22,2,3,-1,1,2,2,2,3,2,0,-1,1
0,1,14,104,222801296_EZ029684.1_74-1424,CUST_161_PI426266274,13479,0,2,1,-1,0,2,-2,0,-1,1,1,0,-2,0,1,-1,2,3,1,0,-1,0
0,1,15,104,222795761_EZ024149.1_61-447,CUST_24_PI426226868,13315,0,1,0,2,0,1,0,2,0,-1,1,0,-1,0,-2,1,1,3,1,1,0,-1
0,1,16,104,222549947_EZ005860.1_68-238,CUST_3_PI426266278,13151,115,111,78,154,66,167,40,35,63,144,18,65,30,73,90,78,51,26,19,37,-1,40
0,1,17,104,Ac_25_10_44,CUST_71_PI426266615,12987,40,84,46,148,37,68,14,36,29,124,21,36,15,39,54,30,40,25,7,19,-1,36
0,1,18,104,222546728_EZ002918.1_696-872,CUST_75_PI426226915,12823,0,2,0,1,-1,1,1,0,1,0,1,1,-1,-2,-1,-1,3,-1,-1,2,0,-1
0,1,19,104,NA,NA,12659,0,-1,0,1,-1,0,0,0,2,-1,1,0,-4,-1,-2,0,1,2,0,-2,0,0
0,1,20,104,222546630_EZ002820.1_211-471,CUST_18_PI426266274,12495,0,1,2,0,0,0,-2,1,0,2,0,2,-4,0,-2,0,2,2,0,-2,0,0
0,1,21,104,222783123_EZ011792.1_1100-1225,CUST_63_PI426264540,12331,-5,-1,1,-1,0,0,-1,1,0,-1,-1,-2,-1,-1,0,-1,1,1,0,0,1,-1
0,1,22,104,222792994_EZ021382.1_1068-1187,CUST_25_PI426247733,12167,-2,-2,0,1,0,0,-12,1,-2,2,0,0,0,0,1,-1,1,-1,0,0,0,-2
0,1,23,104,Hsp90(2)3_120_154,CUST_260_PI426266615,12003,-2,-2,0,1,-1,0,-2,0,0,2,0,0,-1,0,1,-1,2,-1,1,-1,0,1
0,1,24,104,222792000_EZ020388.1_1-108,CUST_17_PI426264527,11839,0,1,1,3,-2,-1,-1,2,2,3,3,1,1,0,0,0,20,24,1,8,1,5
0,1,25,104,EZ029226.1,CUST_7_PI426247723,11675,2,0,1,1,1,2,0,0,2,2,1,1,-1,-1,0,-1,2,1,-2,1,1,1
0,1,26,104,222794651_EZ023039.1_82-663,CUST_10_PI426244593,11511,1,2,-1,0,0,1,-1,-3,-1,0,1,1,-2,0,-2,-2,0,1,-1,0,0,1
0,1,27,104,AJ884904.1,CUST_55_PI426232937,11347,3,73,228,87,218,152,277,97,97,128,17,39,17,55,55,171,64,123,127,14,6,113
0,1,28,104,222785152_EZ013786.1_87-1367,CUST_857_PI426227498,11183,3,-3,-1,0,2,3,1,-1,2,2,1,2,0,-2,0,0,-2,3,-1,-6,0,-1
0,1,29,104,NA,NA,11019,1,1,2,0,0,1,1,0,-1,0,1,1,-1,-1,1,0,0,1,0,1,1,0
0,1,30,104,222801406_EZ029794.1_35-448,CUST_57_PI426227890,10855,1,0,0,2,0,3,2,-2,-1,1,2,-1,0,0,4,-1,0,1,1,1,-3,1
0,1,31,104,222779661_EZ008332.1_76-1186,CUST_376_PI426227498,10691,0,2,0,-1,-1,1,2,-1,1,1,1,1,0,3,3,0,2,1,0,2,-3,-1
0,1,32,104,62767032_AY916504.1_1018-1623,CUST_2_PI426232934,10527,-2,2,0,-2,-1,-1,-2,1,1,2,-1,-1,0,0,0,1,-1,2,0,1,-2,1
0,1,33,104,NA,NA,10363,-2,0,-1,-2,-3,0,-4,2,-2,1,0,-1,-1,-1,-7,-2,-2,1,1,0,1,2
0,1,34,104,222792020_EZ020408.1_177-794,CUST_8_PI426246035,10199,9,2,-6,9,1,13,0,18,-9,16,1,4,0,3,10,-4,0,0,1,-2,-1,3
0,1,35,104,31505720_AY289696.1_88-912,CUST_36_PI426232940,10035,169,1445,1336,3090,1168,516,1801,1658,1150,2456,481,255,308,446,892,1796,3141,950,651,308,60,2077
0,1,36,104,AY164663_25_59,CUST_139_PI426266615,9871,0,0,-1,1,-1,0,0,-3,-1,-1,-3,1,-1,2,-3,0,0,-1,1,-2,0,-3
0,1,37,104,31505712_AY289692.1_88-912,CUST_33_PI426232940,9707,1,0,1,1,0,-1,1,1,2,0,1,-4,-1,2,-2,1,1,-1,-1,-2,1,-1
0,1,38,104,222786084_EZ014556.1_157-264,CUST_979_PI426227498,9543,2,0,2,4,-1,0,2,0,-3,5,1,-9,-1,1,1,3,1,0,1,1,0,2
0,1,39,104,222782724_EZ011395.1_185-664,CUST_584_PI426227498,9379,0,2,0,2,0,-2,3,0,0,0,0,0,-1,-1,1,0,1,1,0,0,0,0
0,1,40,104,222785618_EZ014130.1_70-899,CUST_132_PI426266349,9215,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-2,0,0,1,2,1,0,-1,1,-1
0,1,41,104,222547396_EZ003309.1_40-168,CUST_12_PI426266311,9051,0,1,-1,1,-1,1,1,0,0,1,-1,0,-1,-2,1,-2,1,2,-2,0,0,-7
0,1,42,104,27372282_AB086878.1_600-725,CUST_6_PI426232937,8887,17,186,151,282,155,72,199,361,328,414,41,14,4,25,40,529,302,496,59,64,2,416
0,1,43,104,222546551_EZ002741.1_257-502,CUST_144_PI426246026,8723,49,48,122,162,124,127,76,63,77,192,41,66,27,70,99,172,124,252,96,66,0,70
0,1,44,104,NA,NA,8559,0,-8,-1,0,0,-1,0,-1,1,1,-1,-1,0,-2,0,1,1,2,-1,0,0,-2
0,1,45,104,222545154_EZ001344.1_1846-2958,CUST_43_PI426226915,8395,-1,-1,-2,0,2,-1,0,-1,1,2,1,-1,-1,-3,1,0,1,2,0,-1,0,-18
0,1,46,104,NA,NA,8231,0,-2,-1,0,0,1,0,-1,2,1,1,1,-2,-4,1,0,0,0,0,-1,0,1
0,1,47,104,222783556_EZ012219.1_284-1315,CUST_16_PI426227495,8067,0,2,1,1,1,-1,-1,-1,-1,1,1,1,1,-2,1,0,-1,1,1,0,-1,1
0,1,48,104,NA,NA,7903,0,3,1,0,0,-1,-2,-1,0,0,-1,-2,-1,-1,1,-1,1,-1,3,-4,-2,-1
0,1,49,104,222545222_EZ001412.1_874-978,CUST_93_PI426264540,7739,12,33,33,23,25,36,20,18,9,10,4,22,6,21,19,12,26,10,12,13,0,17
0,1,50,104,222782322_EZ010993.1_459-935,CUST_64_PI426227893,7575,-1,1,0,1,-3,0,1,0,2,1,0,2,0,-1,2,0,1,1,-1,1,109,1
0,1,51,104,222801996_EZ030384.1_2060-2179,CUST_198_PI426265159,7411,-1,1,-1,-2,-1,2,1,0,2,0,1,2,1,1,0,-1,0,0,0,0,16,-4
0,1,52,104,222798364_EZ026752.1_6-1264,CUST_461_PI426227486,7247,0,0,-1,1,0,1,0,1,2,-3,-2,1,-2,1,1,-1,0,-1,2,-2,10,1
0,1,53,104,NA,NA,7083,1,1,-3,-2,-1,0,-1,-1,1,-5,-4,-1,-4,-2,-3,0,0,1,-1,1,-1,0
0,1,54,104,288950296_GQ501367.1_22-495,CUST_240_PI426232940,6919,64,556,392,922,353,274,537,534,436,568,204,58,74,130,208,732,542,140,132,98,4,382
0,1,55,104,Ac_28_13_48,CUST_75_PI426266615,6755,0,-1,1,-2,0,1,0,-2,0,-10,0,-1,1,-2,0,1,1,-4,-1,-3,-1,-2
0,1,56,104,222790560_EZ018948.1_1304-1483,CUST_54_PI426266278,6591,-1,0,-3,-2,-1,2,0,-1,-1,0,2,0,0,2,0,-1,-4,6,2,1,-1,1
0,1,57,104,222801617_EZ030005.1_56-958,CUST_492_PI426227486,6427,-1,-2,0,-2,-4,1,-2,-1,0,1,1,-1,0,1,-1,-1,1,0,2,2,-2,8
0,1,58,104,222546469_EZ002659.1_1607-1879,CUST_39_PI426266349,6263,-2,-1,-1,2,-5,0,-5,-2,-1,1,1,-3,-1,2,-1,0,3,-1,0,2,-2,0
0,1,59,104,NA,NA,6099,-1,0,1,0,-3,1,-2,-1,0,0,0,0,-1,2,0,0,1,0,0,0,-2,1
0,1,60,104,NA,NA,5935,-2,0,0,1,-2,0,0,0,-1,1,1,0,-1,-2,-1,1,3,2,0,-10,-1,0
0,1,61,104,222783123_EZ011792.1_972-1112,CUST_72_PI426264540,5771,-2,1,0,-2,0,0,2,0,-3,2,0,-1,1,1,1,2,4,2,2,-6,0,0
0,1,62,104,222786977_EZ015449.1_67-330,CUST_4_PI426264540,5607,-1,-2,0,-2,0,-2,0,-1,0,1,-1,-2,-1,-1,-1,0,3,0,0,-2,0,-1
0,1,63,104,6088081_AB033198.1_39-647,CUST_5_PI426266267,5443,3,2,2,6,7,-14,1,0,4,6,0,1,-1,-1,0,12,1,1,0,0,0,2
0,1,64,104,222547657_EZ003570.1_86-259,CUST_21_PI426227486,5279,-1,1,0,-1,1,-2,0,-1,0,-7,0,1,-1,-1,0,0,-5,0,0,-1,0,0
0,1,65,104,NA,NA,5115,-1,1,0,-1,-1,-1,2,1,2,-3,1,-1,0,-1,-2,2,0,0,0,-3,-1,0
0,1,66,104,222781649_EZ010320.1_48-611,CUST_35_PI426247733,4951,0,0,-8,0,0,1,0,-1,1,-1,2,1,-1,0,-1,0,0,1,-3,-3,1,1
0,1,67,104,222783263_EZ011932.1_437-802,CUST_657_PI426227498,4787,0,-2,-3,2,0,1,2,0,0,3,0,0,0,1,0,-6,27,26,-2,2,0,2
0,1,68,104,NA,NA,4623,-3,0,-1,1,-1,-1,0,-1,0,0,-1,-1,0,-1,-1,-2,-1,0,1,1,0,-1
0,1,69,104,222785786_EZ014268.1_130-405,CUST_946_PI426227498,4459,-1,-2,0,1,1,0,0,0,3,1,-2,1,0,0,0,2,1,0,0,-1,-2,-1
0,1,70,104,288950315_GQ501386.1_13-474,CUST_292_PI426232940,4295,54,450,281,639,242,223,322,414,353,393,129,38,64,81,139,529,413,122,101,66,4,291
0,1,71,104,NA,NA,4131,-2,2,0,1,2,1,0,0,-5,-3,1,-2,-1,-1,1,-2,0,1,-1,-4,-1,0
0,1,72,104,222797304_EZ025692.1_176-313,CUST_1273_PI426227498,3967,0,0,-2,0,1,1,0,1,-2,0,1,-1,1,-2,2,0,1,1,1,-14,-1,3
0,1,73,104,222781443_EZ010114.1_4-1214,CUST_117_PI426227486,3803,2,1,-2,0,2,1,1,1,-1,1,1,0,-2,-1,2,0,2,1,2,0,0,3
0,1,74,104,NA,NA,3639,0,0,-2,-2,1,1,0,-1,-4,1,1,-1,-3,-1,1,0,1,0,1,1,-1,0
0,1,75,104,222801589_EZ029977.1_42-266,CUST_1429_PI426227498,3475,1,3,-2,2,1,-1,-2,-1,2,0,0,0,0,0,1,0,2,-1,0,2,-1,1
0,1,76,104,222790643_EZ019031.1_474-647,CUST_41_PI426266366,3311,90,74,97,172,100,171,66,90,122,181,77,106,57,94,174,123,64,94,38,36,-2,47
0,1,77,104,222792994_EZ021382.1_43-1187,CUST_41_PI426247733,3147,-1,1,-2,2,1,1,1,-1,1,0,0,1,2,1,0,1,0,0,0,2,-4,0
0,1,78,104,222781748_EZ010419.1_278-784,CUST_96_PI426226868,2983,7,18,17,7,18,20,4,10,9,3,0,2,4,7,2,6,5,14,8,-1,0,8
0,1,79,104,222783480_EZ012143.1_333-785,CUST_10_PI426226825,2819,3,11,1,7,5,7,0,1,3,6,1,5,0,2,1,3,19,12,6,1,-1,4
0,1,80,104,222546278_EZ002468.1_1802-1918,CUST_21_PI426227881,2655,0,1,-3,-2,0,1,-1,-2,2,3,-1,1,0,0,2,1,1,1,-1,-2,-2,-1
0,1,81,104,NA,NA,2491,-1,1,2,0,-2,0,1,-1,2,0,-1,1,-1,1,2,1,-1,0,-1,-8,0,-1
0,1,82,104,288950319_GQ501390.1_13-483,CUST_304_PI426232940,2327,-2,0,101,0,93,158,213,-1,1,1,1,11,27,41,33,1,2,0,8,-3,1,0
0,1,83,104,222783370_EZ012035.1_55-823,CUST_669_PI426227498,2163,0,-3,4,5,1,5,4,2,2,2,1,-1,1,1,2,14,4,9,-1,-1,-2,-1
0,1,84,104,222794007_EZ022395.1_22-1703,CUST_51_PI426226978,1999,0,-2,0,1,-2,-2,0,2,1,-1,1,3,1,0,0,1,0,0,-2,-2,-2,1
0,1,85,104,NA,NA,1835,1,-3,-1,0,0,-2,-2,0,1,1,1,2,0,-1,-1,2,2,0,2,-2,0,0
0,1,86,104,NA,NA,1671,1,-5,-2,1,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,0,-1,0,1,3,1,-1
0,1,87,104,222783472_EZ012135.1_40-435,CUST_76_PI426266271,1507,1,-8,1,-2,1,1,0,-6,2,1,-2,0,0,0,-2,2,1,0,-1,-1,0,0
0,1,88,104,222795287_EZ023675.1_16-846,CUST_11_PI426245463,1343,-3,-1,0,0,2,0,0,-4,3,1,-1,0,0,0,-1,2,6,3,0,-3,2,1
0,1,89,104,NA,NA,1179,-3,1,-1,-1,0,-3,-1,-1,0,0,-1,0,0,0,1,1,0,1,-1,-3,0,-3
0,1,90,104,222546521_EZ002711.1_882-998,CUST_161_PI426227498,1015,1,-1,-1,2,1,-4,0,-3,1,1,1,1,1,0,2,0,-6,1,0,-2,-1,0
0,1,91,104,222783804_EZ012464.1_66-767,CUST_65_PI426265159,851,13,8,5,16,20,14,-1,1,12,14,0,0,1,1,11,0,2,15,6,4,-1,4
0,1,92,104,222781411_EZ010082.1_373-495,CUST_36_PI426266317,687,0,2,1,0,0,1,0,0,1,0,0,0,0,-1,0,1,0,-1,-1,2,-1,0
0,1,93,104,NA,NA,523,0,1,0,-1,-2,0,1,-1,1,0,0,1,0,1,-1,1,2,0,-1,2,0,-2
0,1,94,104,222784716_EZ013354.1_1908-2018,CUST_13_PI426244597,359,0,0,-1,-2,-3,-2,-1,1,1,1,0,0,1,1,-6,0,0,0,0,0,1,-1
0,1,95,104,NA,NA,195,0,1,-1,0,-2,-2,-1,0,1,-1,-1,0,-1,1,0,1,-1,-1,0,-1,-1,-1
0,1,96,104,Ac_4_145_179,CUST_86_PI426266615,31,0,1,0,0,-1,1,1,-1,2,0,1,1,1,1,1,0,12,1,1,1,7,0
0,1,1,105,NA,NA,15692,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,-1,0
0,1,2,105,222550715_EZ006628.1_40-237,CUST_29_PI426244589,15528,-3,-1,-5,-1,-2,2,-2,-1,-2,1,0,-1,1,2,-1,-1,0,0,1,-1,1,0
0,1,3,105,222785786_EZ014268.1_581-757,CUST_961_PI426227498,15364,1,0,-2,2,-21,-2,-2,-1,0,0,3,0,0,-1,0,2,-14,-1,0,-6,-2,0
0,1,4,105,NA,NA,15200,0,0,-1,1,-1,0,-1,0,0,0,2,-1,-1,0,1,1,-1,1,1,-2,0,0
0,1,5,105,222782215_EZ010886.1_33-1140,CUST_141_PI426227486,15036,-1,1,-1,2,-1,1,1,0,-2,1,0,1,0,-3,-1,2,0,1,1,1,1,0
0,1,6,105,AB441386.1,CUST_18_PI426226915,14872,170,90,185,367,136,287,105,341,253,291,151,260,84,291,309,431,88,116,62,59,2,70
0,1,7,105,222544563_EZ000753.1_132-320,CUST_30_PI426226915,14708,-6,-2,2,2,-3,1,-2,0,-6,-2,-1,0,0,0,-1,0,2,-12,-1,0,1,2
0,1,8,105,222545144_EZ001334.1_523-714,CUST_9_PI426246032,14544,-4,-2,1,-1,-1,2,-1,-2,1,-1,0,-1,0,0,0,-1,1,1,-1,1,-1,2
0,1,9,105,E1A_r60_n11,(+)E1A_r60_n11,14380,4125,3338,2225,3456,1334,1982,878,1187,1035,1691,748,1138,485,918,1072,2454,2210,2081,1581,2290,58,1510
0,1,10,105,222547154_EZ003067.1_109-216,CUST_15_PI426227486,14216,-3,-1,2,0,-14,-1,0,4,0,-4,-2,1,0,0,0,1,-7,2,-1,4,0,2
0,1,11,105,222781213_EZ009884.1_221-996,CUST_114_PI426227486,14052,0,1,1,-2,0,2,0,-8,0,2,0,-1,-1,0,-1,2,1,0,2,0,0,2
0,1,12,105,NA,NA,13888,0,-1,1,-5,1,3,-2,-1,3,0,1,0,2,-2,-2,1,-2,-1,1,-1,0,1
0,1,13,105,AY164663_25_59,CUST_141_PI426266615,13724,0,3,0,-2,0,1,-2,1,0,1,-1,2,2,0,0,0,1,2,1,0,1,0
0,1,14,105,2827053_AF013738.1_81-356,CUST_93_PI426246026,13560,0,1,0,-4,0,2,-2,2,-1,0,2,-1,-2,0,0,0,0,0,-1,-2,-2,0
0,1,15,105,222779537_EZ008208.1_10-999,CUST_6_PI426266363,13396,1,1,-1,0,-1,1,-3,0,-1,1,0,2,-1,0,-1,0,1,2,1,1,1,-2
0,1,16,105,222783756_EZ012416.1_45-498,CUST_239_PI426227486,13232,0,1,0,1,-1,2,1,0,1,1,0,1,-1,0,-1,0,0,2,0,2,-2,-1
0,1,17,105,NA,NA,13068,0,0,2,-2,0,2,0,0,1,-1,-1,0,0,-1,-1,-3,0,2,1,2,-2,1
0,1,18,105,222785590_EZ014102.1_524-859,CUST_928_PI426227498,12904,16,69,89,196,103,150,115,256,117,171,49,57,44,81,107,116,46,33,19,18,0,39
0,1,19,105,222783589_EZ012252.1_1777-1881,CUST_57_PI426266424,12740,0,2,2,1,-1,0,2,0,2,0,0,0,0,-2,-1,0,1,-7,0,1,0,2
0,1,20,105,222782231_EZ010902.1_2-328,CUST_24_PI426244597,12576,0,0,2,1,1,0,2,2,1,-1,1,2,-3,-1,0,1,2,1,0,0,0,0
0,1,21,105,222545588_EZ001778.1_1150-1257,CUST_77_PI426227498,12412,1,1,1,0,-1,-1,0,1,-1,1,-2,0,-1,-1,-1,0,1,2,0,0,0,0
0,1,22,105,NA,NA,12248,-1,0,2,-1,0,2,-3,1,-2,0,0,0,0,-1,0,-1,0,2,-2,1,0,1
0,1,23,105,222801530_EZ029918.1_1135-1245,CUST_75_PI426227884,12084,51,24,48,84,42,72,25,48,51,76,35,51,32,43,100,25,29,32,17,10,-1,15
0,1,24,105,222793564_EZ021952.1_827-1564,CUST_128_PI426265159,11920,52,53,57,67,67,94,50,79,124,88,32,43,53,47,88,207,40,41,26,21,-1,36
0,1,25,105,222781892_EZ010563.1_159-708,CUST_130_PI426227486,11756,-1,0,-1,-2,-1,-1,-4,1,0,1,2,1,1,-1,1,2,-1,3,1,1,1,2
0,1,26,105,222785329_EZ013963.1_8-1024,CUST_65_PI426227884,11592,2,2,0,0,1,-7,0,0,1,-6,0,1,-2,2,0,0,0,1,2,1,0,1
0,1,27,105,222781213_EZ009884.1_221-996,CUST_113_PI426227486,11428,1,2,1,-1,-1,0,2,-2,1,-1,0,0,-2,1,0,0,0,0,1,0,-1,1
0,1,28,105,222545219_EZ001409.1_201-593,CUST_66_PI426226825,11264,1,0,-4,0,0,1,2,0,1,1,0,1,-3,0,1,-4,-3,2,0,-3,0,0
0,1,29,105,NA,NA,11100,-1,-1,1,-2,1,1,0,-1,0,-3,0,1,-1,-1,1,0,-3,0,-1,2,0,0
0,1,30,105,222803194_EZ031582.1_450-671,CUST_246_PI426246026,10936,-1,0,-1,-1,0,1,3,0,1,0,1,0,-1,-1,1,-5,0,0,0,-1,0,1
0,1,31,105,222785020_EZ013654.1_12-449,CUST_815_PI426227498,10772,-1,2,-1,-1,0,0,-2,-1,1,2,-1,0,-1,0,1,-2,1,0,0,0,1,-2
0,1,32,105,NA,NA,10608,-3,0,-1,-2,-2,0,-1,-1,2,-2,-1,0,-1,0,0,-1,-1,1,1,1,1,0
0,1,33,105,222783804_EZ012464.1_66-767,CUST_64_PI426265159,10444,-2,0,0,-2,-1,-1,-2,1,1,0,-1,1,0,-1,0,0,-1,1,1,2,0,-1
0,1,34,105,133856045_EF133955.1_75-686,CUST_8_PI426267032,10280,-3,0,-1,0,1,0,0,1,-1,0,-1,-1,-1,1,-1,0,-2,-3,0,2,-1,-1
0,1,35,105,222784918_EZ013552.1_307-1317,CUST_114_PI426266271,10116,-2,0,-1,-1,0,0,-1,1,-3,1,0,0,-1,1,-1,0,1,-5,0,1,-1,0
0,1,36,105,222781550_EZ010221.1_986-1096,CUST_51_PI426266274,9952,0,0,-1,1,1,-1,-1,-3,0,0,-1,1,-1,1,-2,0,-3,2,0,1,2,-6
0,1,37,105,NA,NA,9788,1,0,-1,2,-2,-1,0,-2,0,-3,-1,1,0,0,-3,-2,-1,2,-1,1,1,-2
0,1,38,105,DQ174708.1,CUST_238_PI426232937,9624,97,458,648,518,638,396,697,550,607,857,105,111,71,149,191,1072,749,943,385,155,7,854
0,1,39,105,222797707_EZ026095.1_2162-2293,CUST_459_PI426227486,9460,0,1,-2,0,0,-2,0,-2,-2,1,0,-1,1,0,1,0,2,0,0,1,1,0
0,1,40,105,AY160089.1,CUST_228_PI426232937,9296,-1,1,-1,1,0,0,1,-1,-1,0,0,1,-1,-1,0,2,1,2,1,1,1,2
0,1,41,105,222801996_EZ030384.1_2427-2558,CUST_180_PI426266274,9132,1,1,-1,-1,-1,1,1,-1,-1,1,0,-1,0,1,0,-2,1,-3,1,0,1,0
0,1,42,105,222781456_EZ010127.1_877-987,CUST_476_PI426227498,8968,-1,5,9,27,3,15,5,7,5,21,5,1,2,9,12,14,1,2,0,2,-2,-8
0,1,43,105,NegativeControl,(-)3xSLv1,8804,-3,-1,1,2,-2,-1,1,-2,0,1,0,0,1,-1,0,-11,0,1,-3,1,-1,0
0,1,44,105,RC5,RC5,8640,0,-1,-1,1,0,0,-1,-1,0,0,0,-2,1,1,-1,-1,1,2,2,1,-2,-1
0,1,45,105,222781748_EZ010419.1_278-784,CUST_96_PI426226868,8476,13,8,15,15,20,22,6,11,11,12,0,-1,2,1,3,13,12,13,5,0,0,14
0,1,46,105,222779076_EZ007747.1_164-1129,CUST_345_PI426227498,8312,111,15,33,56,69,69,80,61,131,35,4,16,43,37,86,65,10,52,20,27,2,10
0,1,47,105,222795822_EZ024210.1_305-616,CUST_132_PI426266274,8148,15,0,15,2,1,5,0,0,2,-2,-1,1,2,-1,2,0,-1,1,1,1,1,0
0,1,48,105,NA,NA,7984,1,0,0,1,0,0,-1,0,0,-1,0,-1,1,-2,0,-2,-1,0,1,-1,0,0
0,1,49,105,222793861_EZ022249.1_60-1502,CUST_16_PI426247730,7820,14,26,7,34,15,26,2,19,2,3,1,-1,1,-1,3,0,0,2,1,-1,-2,2
0,1,50,105,NA,NA,7656,0,-2,1,-1,1,0,0,0,0,-2,0,0,-2,-2,0,0,0,1,0,1,1,-1
0,1,51,105,222779736_EZ008407.1_60-227,CUST_183_PI426226825,7492,0,-1,2,-1,0,0,3,1,2,1,0,0,2,-1,2,-1,0,3,2,0,2,1
0,1,52,105,222794102_EZ022490.1_58-543,CUST_8_PI426245463,7328,1,1,-1,-2,1,-1,-1,0,0,2,0,-1,0,-1,0,0,0,-4,1,0,-2,-1
0,1,53,105,222785800_EZ014282.1_163-987,CUST_48_PI426227890,7164,0,1,0,-1,1,-2,0,1,-1,2,0,-1,-2,-2,-3,0,2,0,2,1,-2,1
0,1,54,105,222785194_EZ013828.1_56-1212,CUST_303_PI426227486,7000,1,1,-1,-1,0,-3,0,1,-4,1,0,0,0,-2,-2,-1,0,-1,-1,-4,-2,1
0,1,55,105,288950295_GQ501366.1_22-351,CUST_235_PI426232940,6836,80,536,279,661,269,251,376,406,415,392,160,40,66,86,142,627,231,127,77,56,1,175
0,1,56,105,205321169_AB441246.1_13-609,CUST_54_PI426246026,6672,109,79,287,209,286,314,155,151,96,279,50,100,42,95,103,320,96,342,123,105,-1,66
0,1,57,105,AJ884904.1,CUST_57_PI426232937,6508,24,221,434,257,414,296,430,278,250,286,42,45,50,82,114,449,205,318,206,57,1,293
0,1,58,105,NA,NA,6344,-1,-1,0,0,0,-1,-2,-1,-1,0,-2,-2,0,-1,0,0,0,0,-1,0,-2,-1
0,1,59,105,NA,NA,6180,-1,-1,0,-1,0,0,-2,-3,-2,0,0,0,-1,-1,1,1,1,1,0,0,-1,0
