gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Csf2ra,466.9711626,483.4490188,589.8848103,595.4907088,486.4736778,368.1602223,356.565045,334.9236086,268.468286,378.7932759,486.7883376,0.619740902,0.198626444,3.120132902,0.001807695,0.071523624
Cd7,23.44625084,22.5544167,19.9427249,9.23792269,1.340147873,5.859313883,4.075029086,2.383797926,1.078185888,1.029329554,8.242743458,2.39981552,0.771763268,3.109522855,0.001873898,0.07370826
Fmo6,49.82328304,32.36068483,30.43889591,17.76523594,57.62635853,63.4759004,58.06916448,127.533189,142.3205372,63.81843235,57.46454738,-1.285523138,0.413380242,-3.109783702,0.001872244,0.07370826
N4bp1,2101.370232,2126.979557,2187.402037,2290.294218,2168.359258,1947.245314,1836.819361,1862.938079,1910.545393,2021.603244,2025.350991,0.183282121,0.058947492,3.109243772,0.001875669,0.07370826
Bclaf1,6922.505561,6700.623013,7505.811883,5980.489028,6353.641065,7177.659507,8395.578675,8293.232984,8241.652926,7438.964687,7240.67425,-0.241043716,0.077625159,-3.105226693,0.001901332,0.074547717
Sell,98.66963896,70.60513053,127.0036691,103.7489779,80.40887237,36.13243561,41.76904813,13.11088859,62.53478149,46.31982993,71.53136593,1.263580058,0.407267913,3.102576995,0.001918436,0.075048538
9130019O22Rik,360.4861067,282.4205221,294.9424052,323.3272942,451.6298331,436.5188843,524.6599948,439.8107173,493.8091366,397.3212078,383.2651704,-0.424668096,0.137025216,-3.099196685,0.001940462,0.075739186
Mlx,1189.89723,1088.495762,1067.460591,1051.701968,1177.98998,926.7481459,859.8311372,765.1991342,858.2359666,953.159167,983.9067485,0.352691686,0.113903466,3.096408713,0.001958802,0.076283219
Agt,2265.493988,1985.769296,85.01898512,431.3399287,597.7059513,213.8649567,295.4396087,261.0258729,80.86394158,442.6117082,521.1250805,2.052026298,0.663197125,3.094142333,0.001973828,0.076428362
Nfam1,309.6858965,319.684341,381.0110074,257.9512259,207.7229203,202.146329,158.9261344,125.1493911,135.8514219,188.3673084,271.9140038,0.864433575,0.279369222,3.094233388,0.001973222,0.076428362
Zfp709,317.5013135,342.2387577,410.4002862,406.4685984,385.9625874,435.542332,516.5099367,470.8000904,467.9326753,445.6996969,413.4542315,-0.326496769,0.105530824,-3.093852158,0.001975759,0.076428362
BC051226,121.1389627,151.997156,121.7555836,65.37606827,84.42931599,67.38210966,39.73153359,54.8273523,46.36199317,49.40781859,77.74716218,1.07865295,0.349215913,3.088785219,0.002009767,0.077570731
Tbc1d13,2268.424769,2071.083829,2219.940167,1836.214787,1763.634601,1736.310014,1448.67284,1296.786072,1230.210098,1673.689855,1752.929415,0.459810516,0.148927044,3.087488359,0.002018557,0.077736864
Mcoln2,86.94651354,36.28319208,96.56477322,69.6397249,49.58547129,41.01519718,26.48768906,9.535191704,18.32916009,28.82122751,66.04124347,1.443966055,0.467919606,3.085927664,0.002029182,0.077800267
Sgk3,1113.696915,997.2974688,1243.796264,874.7602178,1025.213123,1180.651747,1415.05385,1495.833199,1303.526738,1421.504114,1189.832395,-0.375941925,0.121813992,-3.086196568,0.002027347,0.077800267
Fcgr1,95.7388576,92.17892042,154.2937137,109.4338534,71.02783726,51.75727263,61.12543629,45.29216059,52.8311085,39.11452305,125.597277,1.064500387,0.345156329,3.08411087,0.002041615,0.078104166
Slc25a40,436.6864219,477.5652579,506.9650594,520.8767179,483.7933821,539.0568773,621.4419356,688.9176006,646.9115326,507.4594701,541.2506398,-0.306018624,0.09927262,-3.082608505,0.002051949,0.078326603
Apoc1,647.7026795,477.5652579,590.9344274,147.806763,121.9534564,1519.5154,768.1429827,882.0052326,436.6652845,2621.702374,656.2269969,-1.648896379,0.535546927,-3.078901765,0.002077652,0.07895988
Cdh23,567.5946558,762.9276605,1489.406665,513.060014,604.4066906,611.3217485,394.2590641,424.3160308,332.0812534,407.6145034,546.2400684,0.85927404,0.27902768,3.079529747,0.002073277,0.07895988
Cradd,237.3932898,280.4592685,285.4958513,239.4753805,243.9069129,318.3560543,331.0961133,374.2562744,340.7067405,271.7430023,302.332708,-0.345817755,0.112356423,-3.077863688,0.002084903,0.079062061
Tbc1d24,1869.838505,1679.813731,1870.417673,1544.154308,1177.98998,1320.298728,1238.808842,1172.82858,1064.169471,1145.643794,1446.06006,0.45491614,0.148015393,3.073438037,0.002116076,0.079894557
Zfp105,271.5857389,246.1373301,219.3699739,242.3178183,211.7433639,273.4346479,379.9964623,369.4886785,290.0320038,276.88965,262.0078167,-0.412704944,0.13427659,-3.073543526,0.002115328,0.079894557
Tlr13,294.0550626,217.6991525,305.4385762,243.7390371,259.9886873,109.3738592,92.70691171,73.8977357,119.6786335,112.1969214,333.2431378,1.378494879,0.449227166,3.068591983,0.002150701,0.081025325
Csnk1g2,2809.642393,2589.835413,2557.916873,2880.810661,3009.972122,2468.724249,2353.329297,2326.586776,2374.165325,2559.942601,2570.734012,0.196260289,0.063971517,3.067932409,0.002155454,0.081028225
Tmem104,896.8190947,907.079802,863.8348735,1199.508731,1096.24096,815.4211821,654.0421683,804.5318,731.0100319,734.9413015,939.4542669,0.408865557,0.133540274,3.061739698,0.002200547,0.082544337
Serpinb1a,256.9318321,244.1760764,357.9194312,296.3241355,247.9273565,184.5683873,241.4454734,164.4820569,183.2916009,180.1326719,270.1579272,0.556910258,0.181934098,3.061054877,0.002205587,0.08255468
B4galt7,438.6402762,439.3208122,461.8315241,416.4171305,493.1744172,327.1450251,345.3587151,410.0132433,401.0851502,362.324003,410.7735497,0.283705661,0.092902878,3.053787657,0.00225972,0.083298819
Cd46,152.4006305,136.307127,141.6983085,108.723244,135.3549352,207.0290905,197.6389107,222.8851061,157.4151396,202.7779221,164.5608437,-0.553222672,0.180993679,-3.056585599,0.002238735,0.083298819
Dpy19l3,430.8248592,507.9646891,522.7093159,635.2848373,644.6111268,434.5657797,320.9085405,435.0431215,430.1961692,289.2416047,518.1854255,0.521613774,0.170824951,3.05349875,0.002261897,0.083298819
Frat2,64.47718981,69.62450372,40.93506691,64.66545883,72.36798513,84.96005131,85.57561081,87.0086243,86.25487102,127.6368647,71.94323932,-0.597560839,0.19555346,-3.055741586,0.002245047,0.083298819
Gbp6,920.2653455,1017.890632,949.9034757,920.2392219,513.2766353,660.1493642,583.7479166,419.548435,273.8592155,510.5474588,729.8153321,0.820205646,0.268533011,3.054394111,0.002255156,0.083298819
Kbtbd11,1744.791833,1681.774984,1561.830245,1650.745724,1156.547614,1150.378626,929.1066316,983.3166445,835.594063,1082.854691,1277.066317,0.646450735,0.211575616,3.055412282,0.002247513,0.083298819
Phf1,2045.685386,1923.989807,1980.627468,2036.606649,2305.054341,1761.700374,1553.604839,1780.697051,1819.977778,1543.994331,1870.456228,0.28238291,0.092372001,3.057018416,0.002235505,0.083298819
Slc38a10,4714.650273,5394.428098,5847.416865,5171.104878,5210.49493,4619.092445,4456.044306,4277.725378,4772.050739,4714.329357,4952.100534,0.20544636,0.067288195,3.053230381,0.002263921,0.083298819
Mfsd12,485.5327778,330.471236,600.3809813,466.8704006,446.2692416,389.6443732,307.664696,286.0557511,298.6574909,269.6843431,409.680211,0.585539864,0.19188365,3.051535988,0.002276738,0.083592927
Chid1,1223.112752,1313.059303,1349.807591,1488.726772,1140.46584,1062.488917,1028.944844,1020.265512,966.0545554,1091.089327,1180.615196,0.335071318,0.109971705,3.046886618,0.002312249,0.084437816
Gm15421,151.4237034,161.8034241,170.0379702,150.6492008,159.4775969,160.1545795,245.5205024,232.4202978,246.9045683,180.1326719,180.2934531,-0.424529017,0.139318442,-3.047184639,0.002309958,0.084437816
Pcbp1,1473.206095,1833.77214,2019.463301,2146.751111,2142.896449,1509.749877,1462.935442,1532.782066,1510.538429,1654.132593,1721.026517,0.326059608,0.10702369,3.046611533,0.002314366,0.084437816
Cdca7l,61.54640846,46.08946021,65.07626021,33.39864357,48.24532342,29.29656942,35.6565045,16.68658548,8.625487102,28.82122751,48.49002058,1.083810585,0.356016274,3.044272595,0.002332437,0.08468602
Rasal3,149.4698491,73.54701097,144.8471598,162.0189518,111.2322734,75.19452817,73.35052355,42.90836267,84.09849924,67.93575056,109.8492865,0.90067065,0.29596106,3.043206596,0.002340716,0.08468602
Tor2a,827.4572693,779.5983163,864.8844906,542.195001,651.3118662,579.0955221,475.7596458,547.081624,486.2618354,541.4273454,647.5503205,0.478516499,0.157240782,3.043208588,0.0023407,0.08468602
Uck2,465.0173084,431.4757977,480.7246319,529.4040311,448.9495374,383.7850593,354.5275305,342.0750024,340.7067405,373.6466281,428.4417268,0.393308014,0.129273832,3.042441064,0.002346678,0.084724841
Aacs,7355.284274,6564.315886,6667.16782,3599.947412,3641.18177,3015.593545,2886.13935,2960.677024,2513.251304,4021.590567,4137.333954,0.853854619,0.281079826,3.037765574,0.002383393,0.085871515
Hsd3b7,2953.250679,2963.454229,3156.19862,1949.912297,2212.584138,1890.60528,2036.495786,1785.464647,1628.06069,2052.483131,2236.225563,0.494563843,0.162848928,3.036948711,0.002389861,0.085925921
Il27ra,193.4315694,117.6752176,192.0799293,201.1024709,277.4106097,106.4442022,161.9824062,126.3412901,130.4604924,113.2262509,166.5161545,0.616772783,0.203234683,3.034781137,0.002407103,0.086366654
4933412E12Rik,62.52333558,61.77948922,76.62204831,55.42753614,53.60591491,35.1558833,43.80656268,44.10026163,17.2509742,36.02653439,49.84772831,0.814704571,0.269169326,3.026736303,0.002472095,0.088151047
Atp8b4,141.6544322,153.9584096,215.1715055,179.7841877,146.0761181,91.7959175,111.0445426,61.97874607,54.98748027,92.63965986,169.0088825,1.01934214,0.336731345,3.027167374,0.002468572,0.088151047
Tspan4,1458.552188,1192.442205,1564.979096,983.4834618,1567.973011,1815.410751,2405.285918,1786.656546,2037.771328,1781.769458,1624.540149,-0.538961885,0.177996233,-3.027939839,0.002462271,0.088151047
Il21r,56.66177287,44.12820658,65.07626021,87.40496084,42.88473193,23.43725553,26.48768906,27.41367615,45.28380728,18.52793197,60.44390551,1.078826268,0.357105023,3.021033581,0.002519134,0.089460237
Akr1cl,3.907708474,224.5635402,8.396936802,42.63656626,5.360591491,9.765523139,7.131300901,4.767595852,15.09460243,2.058659108,24.29435022,2.87608643,0.955222658,3.010906836,0.002604688,0.091433852
Arsi,54.70791863,50.99259427,116.5074981,88.11557028,58.9665064,52.73382495,45.84407722,44.10026163,25.87646131,25.73323885,64.25629785,0.928590733,0.30861608,3.008886422,0.002622071,0.091433852
Cwf19l2,1608.998964,1538.60347,1486.257814,1362.948902,1441.999111,1639.631335,1862.288292,1862.938079,1797.335875,1556.346286,1637.422608,-0.228997022,0.076035132,-3.011726497,0.002597665,0.091433852
Dnajc8,1768.238084,1510.165292,1444.27313,1620.900127,1543.850349,1854.472844,2081.321106,1839.1001,2214.593813,1633.546002,1765.836871,-0.28656237,0.095224241,-3.009342662,0.002618136,0.091433852
Extl3,5048.759348,5060.034355,5191.406178,4785.243954,5162.249606,4785.106338,4052.616426,4023.850899,3955.864022,4863.582143,4679.427771,0.219286115,0.072879837,3.008872176,0.002622194,0.091433852
Impa1,2122.862628,2181.894659,2123.375394,2141.066236,2046.405802,2335.913135,2570.324596,2519.674408,2698.699277,2451.862998,2314.488638,-0.244174819,0.081112965,-3.010305675,0.002609849,0.091433852
Star,392.7247016,3412.581309,494.3696542,1064.492938,431.527615,481.4402907,407.5029086,400.4780516,457.1508164,402.4678556,670.2913534,1.431476495,0.475676435,3.009349192,0.00261808,0.091433852
Vps9d1,799.1263829,798.2302257,869.082959,886.8405783,864.395378,777.3356418,692.7549446,756.8558415,762.2774226,721.5600173,807.4512657,0.185297779,0.061559312,3.010069067,0.002611883,0.091433852
Tfdp1,1141.050874,1107.127672,1227.00239,1200.92995,1203.45279,900.3812334,1017.738514,1022.64931,1029.667523,1121.969214,1088.425154,0.207501427,0.069010996,3.006787874,0.002640239,0.091878208
Ankmy2,1528.89094,1415.044491,1337.212186,1419.797657,1332.106986,1586.89751,1733.924876,1649.588165,1772.537599,1453.41333,1506.488847,-0.219884734,0.073350517,-2.997725745,0.002720023,0.092197051
Atad2,855.7881557,749.1988851,760.9723976,864.8116857,954.1852854,929.6778028,1129.801814,1034.5683,1190.31722,1009.772292,965.2865858,-0.339786992,0.113198391,-3.001694536,0.002684814,0.092197051
Clk1,7174.552758,7510.62076,9723.652816,6159.562606,8507.258697,9560.447153,9882.964291,11199.08266,11287.52806,10025.66986,8453.824067,-0.411159619,0.136864374,-3.004139114,0.002663335,0.092197051
Olfr456,18.56161525,9.80626813,10.496171,16.34401707,34.84384469,23.43725553,34.63774723,82.24102845,67.92571093,28.82122751,33.97136578,-1.410452611,0.469822373,-3.002097582,0.002681262,0.092197051
Pacrgl,221.7624559,259.8661054,242.4615501,233.790505,290.8120884,294.9187988,316.8335114,340.8831034,343.9412982,285.1242865,276.5257465,-0.345026133,0.114890134,-3.003096266,0.002672479,0.092197051
Perp,1436.082864,871.7772367,770.4189515,943.6893333,1886.928205,1936.503238,1981.482893,2677.005071,3699.255781,1549.140979,1757.042726,-1.003509093,0.334537476,-2.999691115,0.002702535,0.092197051
Polr2b,3580.437889,3545.946556,3670.510999,3436.507241,3354.390126,3858.358192,4005.753592,3882.014922,4047.509823,3703.527735,3777.611472,-0.148464213,0.049532757,-2.997293546,0.002723883,0.092197051
Pou2f1,1998.792884,1865.152198,1910.303122,1811.343457,2000.840774,2338.842792,2442.979937,2582.845053,2553.144182,2179.090666,2158.450514,-0.335750974,0.111985648,-2.998160744,0.002716144,0.092197051
Rgs14,87.92344066,66.68262328,114.4082639,86.6943514,65.66724577,58.59313883,35.6565045,36.94886785,42.04924962,53.52513681,72.51060465,0.893266649,0.297276608,3.004833288,0.002657265,0.092197051
Scarb1,3948.739413,4310.83547,4926.902668,2887.916755,3119.864248,2667.940921,2408.34219,2581.653154,1832.916009,2932.559899,3026.236218,0.627563673,0.209198143,2.99985298,0.002701099,0.092197051
Slc39a7,3484.699031,3129.18016,3477.381453,3531.018296,3665.304432,2998.992156,2896.326923,2899.890177,3067.438851,2790.512421,3215.674678,0.23834167,0.079487061,2.998496441,0.002713153,0.092197051
Slco4a1,24.42317796,121.5977248,38.83583271,109.4338534,29.4832532,13.67173239,17.31887362,22.6460803,14.01641654,29.85055707,38.44643014,1.737190825,0.579549923,2.997482627,0.002722194,0.092197051
Smarce1,1790.707408,1413.083237,1537.689052,1668.51096,1657.762919,1880.839757,2056.870931,1831.948706,2122.948013,1819.854651,1801.037279,-0.267663225,0.089284034,-2.997884542,0.002718606,0.092197051
Zfp266,3141.797613,3186.056515,3220.225263,3319.967293,3334.287908,3614.220114,3884.521476,3957.104557,4206.003148,3510.013779,3555.238321,-0.24270257,0.080882844,-3.000668094,0.00269388,0.092197051
Chi3l1,6.838489829,52.9538479,38.83583271,30.55620582,57.62635853,7.812418511,9.168815444,4.767595852,3.234557663,6.175977324,36.39823065,2.577668726,0.861276167,2.992848084,0.002763873,0.093368259
Gpt,839.1803947,1644.511165,2114.978457,993.4319939,658.0126056,749.0156247,395.2778214,448.1540101,211.324434,841.9915752,792.0116311,1.240078552,0.414604051,2.99099478,0.002780702,0.093754035
Edem1,3524.753043,3704.808099,4601.521367,4235.942858,3922.612824,3290.981298,3172.410144,3224.086695,3482.540417,3332.969096,3832.081001,0.276605987,0.092506933,2.990110882,0.002788762,0.093843193
Cnga4,5.86156271,7.845014504,9.446553902,4.974266064,1.340147873,13.67173239,12.22508726,16.68658548,18.32916009,15.43994331,13.08106033,-1.347237992,0.450729733,-2.989015132,0.002798783,0.093997876
Tvp23b,1303.220776,1274.814857,1330.914483,1280.518207,1119.023474,869.1315593,900.581428,910.6108077,970.367299,1015.94827,1052.44155,0.435302764,0.145676076,2.988155467,0.002806667,0.094080362
Gcfc2,311.6397508,229.4666742,272.900446,219.5783163,394.0034746,426.7533612,422.7842677,489.8704738,405.3978938,308.7988662,346.1944697,-0.529202578,0.177189038,-2.986655301,0.002820475,0.094360693
Tspan1,34.19244914,18.63190945,25.1908104,16.34401707,41.54458406,51.75727263,46.86283449,53.63545333,47.44017906,43.23184127,34.5520196,-0.865799431,0.290091282,-2.984575834,0.002839718,0.094821413
Cnnm2,2023.216062,2401.555065,2708.012118,2115.484296,2180.420589,1556.624388,1094.14531,1480.338512,1267.946604,2375.692611,1755.728848,0.555680121,0.18638051,2.98142827,0.002869073,0.095617359
Arhgap4,309.6858965,243.1954496,432.4422453,380.1760492,198.3418852,231.4428984,192.5451243,205.0066216,205.9335046,173.9566946,270.7038491,0.635021417,0.213122378,2.979609281,0.002886163,0.096002299
Supt16,2397.379149,2419.206348,2677.573223,2340.747488,2565.043029,2681.612654,3118.416008,2884.39549,2876.599948,2657.728908,2673.283249,-0.198092749,0.066507102,-2.978520234,0.002896439,0.096159557
Unc119b,1759.44574,1730.806325,1406.486914,1597.450016,1459.421033,1321.275281,1164.439561,1305.129364,1188.160848,1493.557183,1442.097092,0.297811924,0.100015984,2.977643279,0.002904738,0.096250701
Rasef,80.10802371,49.03134065,149.0456282,42.63656626,8.040887237,26.36691247,13.24384453,8.343292741,5.390929439,26.7625684,41.0018478,2.034201979,0.68428237,2.972752286,0.002951425,0.097425148
Serpina3i,45.91557456,22.5544167,17.8434907,27.00315863,32.16354895,6.835866197,8.150058172,17.87848444,2.156371775,6.175977324,31.42202395,1.830714039,0.615827532,2.972770691,0.002951248,0.097425148
Sclt1,432.7787135,530.5191058,539.5031895,506.6645291,574.9234374,609.3686439,666.2672556,767.5829322,691.117154,632.0083461,597.9909869,-0.382073713,0.128631711,-2.970291765,0.00297517,0.098022247
Card14,93.78500337,54.91510153,34.63736431,63.24423996,72.36798513,41.01519718,28.5252036,20.26228237,40.97106373,34.99720484,59.15380743,0.939361301,0.316630698,2.966741089,0.003009743,0.09897314
Pot1a,702.4105981,658.9812183,765.170866,760.3520984,671.4140843,864.2487978,866.9624381,796.1885073,877.6433126,785.3784497,768.4653652,-0.234459009,0.079086696,-2.964582181,0.003030943,0.099434393
Rnf19b,1405.798123,1394.451328,1308.872524,1579.68478,1258.398853,1193.346928,1177.683406,1081.052359,1029.667523,1157.995748,1356.747057,0.3017675,0.101825856,2.963564566,0.003040983,0.099434393
Tmem229b,762.0031524,682.5162618,570.9917025,959.3227409,873.7764131,915.0295181,953.5568062,1444.581543,1534.258518,897.5753711,956.0965796,-0.577277658,0.194777928,-2.963773487,0.003038919,0.099434393
Lrig2,2267.447842,2420.186974,2433.012438,2563.168242,2361.340552,2851.532756,2927.908398,2710.378242,2865.81809,2594.939806,2607.82458,-0.211493574,0.071395385,-2.962286347,0.003053637,0.099660115
Adh4,7.815416947,10.78689494,14.6946394,3.553047189,4.020443618,29.29656942,29.54396087,14.30278756,8.625487102,29.85055707,12.65565913,-1.461685929,0.493870848,-2.959652177,0.003079866,0.100006756
Ciita,508.0021016,427.5532904,594.0832787,604.7286315,333.6968203,428.7064658,367.771375,258.642075,276.0155873,320.1214913,452.8419881,0.580772728,0.196269315,2.95906025,0.003085788,0.100006756
