gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mcin,49.0122248,55.48937715,90.05464404,69.24255578,25.5089267,59.59255422,55.89572834,80.82051671,56.13814558,87.10961173,64.66917768,-0.227887169,0.273262449,-0.833949816,0.404309264,0.991923368
Med17,854.3337806,1080.632108,942.7595548,956.0331824,1188.898191,1084.389101,1015.929378,1051.716334,1066.624766,1057.376672,1056.8833,-0.070964578,0.085022367,-0.834657757,0.403910433,0.991923368
Msh5,90.41910437,41.38190838,47.84152965,43.73214049,43.72958864,55.68484575,55.89572834,49.33200371,105.1701968,48.24532342,57.88364457,-0.24202206,0.289851975,-0.834985027,0.403726139,0.991923368
Myh10,8055.750673,21724.5614,20642.21294,19221.49053,10879.55724,9861.102333,8165.679471,12020.21503,14389.1305,22302.7409,14285.63003,0.270904258,0.324491759,0.834857129,0.403798155,0.991923368
Ndufv1,7725.340675,6609.819366,3381.739498,7157.49366,11786.9462,8482.658169,10961.44652,12698.26768,7392.469981,4977.3092,7987.266172,-0.279952125,0.335478059,-0.834487135,0.404006534,0.991923368
Pik3c2a,4346.877317,6551.508495,7098.369703,6691.017495,6064.747324,6040.340373,5598.398475,5889.401549,5359.416379,5793.459254,6089.640004,0.100534511,0.120526295,0.834129275,0.40420814,0.991923368
Rsrc1,1540.504928,1110.728041,1170.710373,1103.021766,1034.022565,1063.873632,1046.328809,1011.830885,1290.466739,1131.084805,1161.313674,0.104217752,0.124814594,0.834980493,0.403728692,0.991923368
Sec13,2393.99367,2584.488278,2607.8324,2281.359996,3001.854053,2401.286857,2415.28384,2383.680435,2466.525358,2558.342289,2544.405696,0.074602891,0.089443193,0.834081261,0.404235194,0.991923368
Serpinf1,3210.300724,6335.193974,4772.896134,5349.89852,7331.994361,4890.497155,4485.387042,4656.101456,4706.366306,5522.749384,5318.366677,0.154374947,0.185141614,0.833820901,0.404381915,0.991923368
Zfp157,771.5200214,821.9951802,632.2586467,675.4186143,627.7018035,684.82591,643.2911893,561.5451486,738.3232058,700.8973375,719.088215,0.083930284,0.100638358,0.833979066,0.404292781,0.991923368
2310047M10Rik,706.4520678,355.5082129,439.9544589,391.1597011,563.9294868,564.6638744,575.6279392,479.6750148,621.0726486,485.13353,492.1845063,-0.149614722,0.180003206,-0.831178095,0.405873027,0.992051112
2900002K06Rik,23.66107404,21.63145211,24.38979943,21.86607025,19.13169503,18.56161525,25.49629714,16.7938736,14.21218875,20.10221809,22.78525759,0.232839473,0.27986324,0.831975909,0.405422543,0.992051112
4930548H24Rik,10.1404603,14.10746877,11.25683051,2.429563361,11.84343026,7.815416947,4.903134065,2.0992342,14.21218875,6.700739364,7.674489339,0.458058841,0.552097157,0.829670711,0.406724985,0.992051112
9430016H08Rik,545.0497413,416.6405776,425.8834208,443.3953133,608.5701085,609.6025219,604.0661168,614.0260036,410.0216456,462.3510161,507.4911606,-0.145339372,0.174479173,-0.832989803,0.40485048,0.992051112
Ankef1,593.2169278,409.1165942,306.7486313,438.5361866,634.0790352,734.649193,870.7966099,658.1099218,295.6135261,314.9347501,509.8910324,-0.270948801,0.325216205,-0.833134379,0.404768946,0.992051112
Ccdc90b,548.4298948,775.9107822,663.2149306,805.4002541,1013.979836,592.9947609,737.4313633,791.4112935,699.9502962,672.7542322,720.6859716,0.122987455,0.148140649,0.830207344,0.406421564,0.992051112
Ccnyl1,921.0918109,1406.984885,1446.50272,1612.01529,1272.713236,1269.028327,1161.062147,1305.723673,1023.9882,1385.7129,1274.801368,0.115975145,0.139152661,0.833438213,0.404597631,0.992051112
Cspg4,8816.285196,27321.46451,29129.86314,25752.15684,13627.23306,13060.53865,10327.96159,13027.84745,18379.2025,30407.95523,18680.27708,0.296561051,0.356112001,0.832774661,0.404971828,0.992051112
D030047H15Rik,127.6007922,13.16697085,56.28415253,20.65128857,31.88615838,49.82328304,76.48889141,11.5457881,138.5688404,73.708133,56.04719732,-0.487276386,0.5869017,-0.830252128,0.406396248,0.992051112
Dock6,4375.608621,6632.391316,7182.795932,8539.915213,4034.965585,6192.741004,5903.373414,6611.538114,5801.41545,10617.9916,6684.98038,-0.191220543,0.229969949,-0.831502305,0.405689927,0.992051112
Flna,113514.8478,363159.1635,347496.4816,348568.2406,213432.2787,221454.7238,161112.0822,179956.8518,213199.8859,376124.5618,273556.266,0.267155053,0.3213322,0.831398326,0.405748645,0.992051112
Gm10584,174.9229402,175.8731106,198.8706723,276.9702231,182.2066193,309.6858965,220.6410329,206.7745687,151.3598102,249.2675043,202.8311528,-0.173725424,0.208723504,-0.832323244,0.405226514,0.992051112
Gm7030,14.3656521,1.880995836,7.50455367,10.93303512,4.555165483,15.63083389,13.72877538,3.148851301,17.05462651,5.360591491,9.230677938,-0.510200216,0.613531857,-0.831579014,0.405646612,0.992051112
Hist2h2ac,272.9473898,449.5580047,346.147538,343.7832155,406.3207611,437.663349,242.2148228,254.0073382,274.295243,419.4662842,356.8700823,0.162545792,0.195380733,0.831943815,0.405440659,0.992051112
Hivep1,3522.119879,5151.107096,5736.293212,5584.351384,4363.848533,5816.624063,4591.294738,5961.825129,4344.666102,5812.221324,4902.43604,-0.12302904,0.14785047,-0.832118015,0.405342334,0.992051112
Homez,354.0710723,315.0668025,302.9963544,346.2127789,336.1712126,342.9014186,307.9168193,262.404275,340.3819207,284.111349,312.5708658,0.101944071,0.122768181,0.830378609,0.406324756,0.992051112
Idh3a,11394.49723,7588.877699,3871.411625,8639.52731,15216.98581,9448.839089,15949.89511,17484.52166,10550.41832,5315.026464,10650.29964,-0.330794195,0.398567209,-0.82995838,0.406562315,0.992051112
Lad1,10.1404603,5.642987507,5.628415253,3.644345041,20.95376122,11.72312542,3.922507252,20.992342,10.65914157,17.42192235,12.85437902,-0.462739185,0.557108156,-0.830609245,0.406194411,0.992051112
Mcc,1706.132446,1671.2648,2153.806903,1944.86547,1570.621058,2138.493462,1959.292372,2227.287487,1503.64957,1943.214416,1964.80584,-0.110990966,0.133806411,-0.829489146,0.406827676,0.992051112
Med31,258.5817377,271.8038982,212.0036412,249.0302445,288.7974916,240.3240711,230.447301,228.8165278,266.4785391,237.2061735,250.5248692,0.086831393,0.104598558,0.83013948,0.406459928,0.992051112
Mina,493.5024014,400.652113,378.9799603,428.8179332,458.2496476,338.016783,386.3669643,451.3353531,429.2081004,414.1056927,411.142369,0.098182633,0.118242409,0.830350412,0.406340693,0.992051112
Mitd1,292.3832721,326.3527775,264.5355169,292.762385,342.5484443,329.2244389,309.8780729,291.7935539,343.2243584,340.3975597,322.8918847,-0.088184532,0.106184235,-0.830486107,0.406263999,0.992051112
Mogat1,115.7702551,77.12082926,49.71766807,108.1155695,217.7369101,172.9161,270.6530004,172.1372044,80.29886646,64.3270979,128.1969038,-0.419661741,0.504593147,-0.831683395,0.405587676,0.992051112
Msantd1,77.74352899,74.29933551,90.99271325,71.67211914,45.55165483,43.96172033,81.39202548,53.53047211,112.9869006,138.0352309,68.64817977,-0.251990306,0.302953207,-0.831779627,0.405533346,0.992051112
Nav2,3025.237324,5286.538796,6532.71397,7048.163309,2573.668498,3706.461487,4965.894181,7735.678028,3841.55462,9567.315664,5246.008899,-0.285290384,0.343707408,-0.830038509,0.406517012,0.992051112
Ndufaf3,659.9749581,534.2028173,452.1493586,502.9196157,765.2678011,577.363927,646.2330697,762.0220147,672.2365281,542.7598885,596.1537741,-0.134951239,0.162735371,-0.829268023,0.406952761,0.992051112
Nisch,14132.42151,10850.52448,12453.80682,11695.91802,8955.455339,10645.57481,11979.33715,11166.87633,14765.75351,13908.05462,11844.40184,-0.104821206,0.126185755,-0.830689689,0.406148952,0.992051112
Noa1,398.8581053,339.5197483,244.8360635,325.5614903,390.8331984,295.0319898,426.5726636,443.9880334,402.2049418,317.6150459,339.2333559,-0.150178427,0.18083737,-0.830461247,0.40627805,0.992051112
Ntn1,4108.5765,11509.81352,13471.61191,11391.00782,9267.939691,8724.936094,6117.150059,6659.820501,8324.078953,12441.93285,9169.659462,0.235129652,0.282749439,0.831583091,0.405644309,0.992051112
Ntn4,1275.162883,2332.434836,3069.362451,2999.295969,2263.006212,2127.747264,1737.670713,1753.910174,2041.580915,2869.256596,2252.162715,0.181244724,0.217620452,0.832847843,0.404930548,0.992051112
Parp6,2462.441777,1544.297581,1425.865197,1641.17005,1882.194378,1919.661788,2084.812604,1974.329765,2244.104604,1577.354046,1782.253964,-0.130186759,0.156762745,-0.830470016,0.406273094,0.992051112
Plxna2,3642.115326,5413.506015,7049.590104,6415.262054,5038.924057,6107.748344,5380.699323,6528.618363,5216.583882,7333.28916,6117.468394,-0.1493934,0.179253339,-0.833420458,0.404607641,0.992051112
Ppara,7138.039015,5435.137467,2259.808724,7153.849315,8319.554238,6579.604142,7984.263511,14015.53714,6475.073197,3375.832492,6436.034091,-0.342647805,0.411895337,-0.831880756,0.405476255,0.992051112
Prss8,55.77253167,34.79842296,47.84152965,35.22866873,33.70822457,56.66177287,44.12820658,70.32434571,32.68803414,42.88473193,45.26979728,-0.241235061,0.29070196,-0.829836377,0.406631301,0.992051112
Rad18,342.2405352,200.3260565,361.1566454,309.7693285,263.2885649,306.7551152,343.2193845,236.1638475,241.6072088,199.682033,295.9637061,0.151936526,0.182790998,0.831203549,0.40585865,0.992051112
Radil,489.2772096,473.0704527,376.1657527,540.5778477,631.3459359,549.0330405,574.6473124,631.8694943,514.4812329,513.2766353,516.7605258,-0.149068645,0.179721457,-0.829442673,0.406853963,0.992051112
Rbpms,3284.6641,10254.2488,10840.32778,10324.4295,4613.471601,5786.339322,4742.311267,5922.989296,4896.099026,10916.84457,7674.3779,0.285263976,0.343733701,0.82989819,0.406596348,0.992051112
Rnmt,2170.058505,1467.176752,1645.373392,1392.139806,1560.599694,1650.029903,2028.916876,1902.955803,2076.400777,1305.304028,1734.051443,-0.122607384,0.147770888,-0.829712713,0.406701232,0.992051112
Rpgr,368.4367244,267.1014087,297.3679392,255.1041529,242.3348037,230.5547999,278.4980149,279.1981487,295.6135261,238.5463214,276.4909407,0.112537837,0.135524054,0.830390129,0.406318245,0.992051112
Sap30l,1020.806337,681.8609904,628.5063699,741.016825,757.9795364,784.4724761,720.7607075,539.5031895,802.9886646,679.4549715,737.9160172,0.118382706,0.142304138,0.831899253,0.405465813,0.992051112
Scyl3,1123.901017,1141.764472,1356.448076,1169.834758,1081.396286,1117.604623,1107.127672,1060.113271,999.1168694,1218.194416,1171.62304,0.095117378,0.114234304,0.83265162,0.405041237,0.992051112
Smoc2,3052.278551,6267.478124,5450.182103,4582.156498,6620.477513,3926.270089,4080.388169,4808.295936,5131.31075,5391.414892,4906.613543,0.154375777,0.186157973,0.829272982,0.406949955,0.992051112
Tle3,2962.704485,4040.379055,4080.601058,4337.98538,4130.62406,3671.292111,3453.767635,4580.529025,4343.244883,4990.710678,4007.028021,-0.105732753,0.127034526,-0.832315088,0.405231116,0.992051112
4933408B17Rik,48.16718644,71.47784175,69.41712145,55.87995729,48.28475412,54.70791863,36.28319208,45.13353531,53.29570783,67.00739364,56.61359736,0.19920487,0.240388576,0.828678606,0.407286295,0.99219946
Eif3k,2281.603568,2292.933924,2050.61929,2293.507812,2982.722358,2487.256443,2314.279279,2291.31413,2060.05676,2085.27009,2363.607641,0.082833566,0.099919832,0.829000254,0.407104264,0.99219946
Fbxw17,725.0429117,524.7978381,585.3551863,527.2152493,549.3529572,479.6712151,453.0495876,556.2970631,675.0789658,517.2970789,563.8568866,0.118100745,0.142470074,0.828951243,0.407131998,0.99219946
Myl9,15242.80191,41287.85859,37334.21644,42375.22935,34187.42798,31469.75327,21533.58419,22527.93182,27449.42136,42615.36221,35242.77277,0.227193687,0.274164954,0.82867516,0.407288245,0.99219946
Nos1,43.94199465,103.454771,60.03642936,43.73214049,47.37372102,42.98479321,28.43817758,49.33200371,55.42753614,72.36798513,52.44975484,0.271401076,0.327520146,0.828654601,0.407299882,0.99219946
2410131K14Rik,938.8376164,570.8822361,597.550086,543.0074111,719.7161463,758.0954439,815.8815084,728.4342675,812.9371968,632.549796,709.8695782,-0.153131887,0.184992178,-0.827774931,0.407797975,0.993273211
Arhgef2,4242.09256,10809.14257,10878.78861,9798.429034,7352.948122,7150.12958,5068.859996,6359.63001,6814.744508,11313.52834,8024.251397,0.231067449,0.279210348,0.827574805,0.407911342,0.993409718
2810408A11Rik,46.47710972,39.50091255,34.70856072,17.00694352,31.88615838,36.14630338,35.30256527,46.18315241,53.29570783,29.4832532,38.35153694,-0.240064509,0.290330825,-0.826865384,0.408313366,0.993551057
Prpf3,569.5558537,877.4845573,821.7486269,828.481106,672.3424253,670.1720032,735.4701097,919.4645798,793.0401325,1003.770757,799.743756,-0.128437851,0.155309188,-0.826981667,0.408247453,0.993551057
Rsl24d1,1116.295672,948.9623991,844.2622879,934.1671122,1185.254059,1064.850559,1062.999465,1055.914803,1168.241916,986.3488344,1003.125413,-0.086485661,0.104563808,-0.827108946,0.408175314,0.993551057
Tlk2,2541.030344,2985.140391,2926.775931,2889.965617,2652.928377,2882.911926,2786.941402,2672.325137,2525.505942,2622.669387,2808.590542,0.052818627,0.063877698,0.826871183,0.408310078,0.993551057
Tm9sf2,5880.621938,7519.280853,6531.775901,6989.853789,7671.809706,6915.667071,6630.998509,6928.522478,6161.694434,6397.865945,6806.443571,0.066491461,0.080375378,0.827261576,0.408088817,0.993551057
Tmprss11g,8.450383586,7.523983342,6.566484461,7.288690082,8.199297869,7.815416947,0.980626813,5.248085501,7.106094377,8.040887237,7.477563014,0.391056737,0.472676785,0.827323764,0.408053578,0.993551057
Kbtbd13,103.0946798,320.70979,126.6393432,221.0902658,156.6976926,125.0466712,105.9076958,170.0379702,137.8582309,238.5463214,179.0893958,0.25809391,0.31218648,0.826729941,0.408390147,0.993598378
Ccdc97,902.500967,1025.14273,1137.87795,1084.800041,807.1753236,874.349771,919.8279506,1139.884171,1028.251856,1432.618076,1011.304748,-0.121043914,0.14651725,-0.826141043,0.408724088,0.993673556
Eif3i,2378.78298,2513.010436,2173.506357,2312.944319,3539.36358,2618.164677,2446.663898,2424.615501,2283.898733,2279.591532,2497.429146,0.100120312,0.121175127,0.82624475,0.408665268,0.993673556
Prpf18,1919.927151,1888.519819,1865.819656,1806.380359,1785.624869,1739.907198,1824.946499,1818.986435,1841.189053,1815.900368,1864.863717,0.035909968,0.043470918,0.826068779,0.408765077,0.993673556
Sp1,4897.842327,8199.260847,7755.018149,7922.806119,6595.879619,7040.713742,6296.604766,6877.09124,5372.207349,7130.926831,7093.403072,0.112543298,0.136206587,0.826269133,0.408651439,0.993673556
Tmem134,2006.121063,1830.208948,1571.265925,1664.250902,3585.826268,3016.750942,2627.099232,2872.802003,1876.719525,1829.301846,2227.196732,-0.197550016,0.239059337,-0.826363943,0.408597671,0.993673556
Tubgcp6,1504.168278,1544.297581,1434.30782,1743.211711,1197.097489,1409.705832,1321.884944,1585.971438,1658.562428,2041.04521,1576.46578,-0.110811831,0.134117726,-0.826228076,0.408674724,0.993673556
Apbb1ip,200.274091,297.197342,462.4681199,258.7484979,362.5911724,285.2627186,312.8199533,335.8774721,230.9480673,235.8660256,281.0773294,0.175316577,0.212284193,0.825857897,0.408884707,0.993750573
Epas1,15563.07145,19182.39553,23796.00162,22998.24677,17760.59022,21345.85754,21781.68277,21807.89449,16737.6947,25683.93398,21901.73441,-0.112511537,0.136277082,-0.825608644,0.40902613,0.993750573
Heatr5a,2901.016685,4870.838716,5263.50633,4583.37128,4432.176015,3682.038309,3318.441135,3996.941918,4452.678737,4677.116076,4171.618749,0.131666894,0.15947303,0.82563738,0.409009824,0.993750573
Zfp939,279.7076967,328.2337733,311.4389773,334.0649621,272.3988959,235.4394355,282.4205221,279.1981487,289.2180412,336.3771161,308.7796277,0.102226597,0.12381557,0.825636042,0.409010583,0.993750573
Fam160b1,2402.444054,3459.151342,3437.085581,3187.587129,2949.014134,3108.582091,2403.516319,2539.023765,2734.425116,3527.269201,3102.054525,0.109202805,0.132318019,0.825305624,0.4091981,0.993889708
Gpsm1,1308.964418,1518.904137,1603.160278,1432.227601,919.2323944,994.5118065,1139.488357,1062.212505,1324.575992,1604.157004,1309.695341,0.147454821,0.178656892,0.825351992,0.409171782,0.993889708
Gpr113,112.3901017,19.75045627,16.88524576,10.93303512,8.199297869,29.30781355,19.61253626,40.93506691,9.948532128,12.06133086,31.69356516,0.59436111,0.720265255,0.82519753,0.409259456,0.993899435
Galnt6,945.5979233,241.7079649,512.185788,83.81993594,519.288865,281.3550101,292.2267903,197.3280148,681.4744508,222.4645469,320.4708898,0.458795415,0.5560684,0.825070109,0.409331789,0.993935813
Cdk10,1057.988025,898.1755115,769.2167512,981.5435977,908.2999973,851.8804472,828.6296569,1012.880502,1097.180972,1176.649832,954.7471437,-0.105532291,0.127934878,-0.8248907,0.409433647,0.994043864
Gfra3,1390.933138,273.6848941,378.0418911,392.3744827,333.4381133,282.3319372,444.2239463,239.3126988,787.355257,394.0034746,500.7620829,0.366274975,0.444135584,0.824691803,0.409546587,0.994178785
1700001O22Rik,43.94199465,29.15543545,26.26593785,23.08085193,12.75446335,52.75406439,29.41880439,23.0915762,27.71376807,32.16354895,29.6715497,-0.281553833,0.344477094,-0.817336882,0.413735935,0.994328417
1700011H14Rik,53.23741659,11.28597501,16.88524576,17.00694352,19.13169503,36.14630338,52.9538479,23.0915762,14.21218875,29.4832532,29.96187739,-0.395183292,0.482247829,-0.819461008,0.41252344,0.994328417
2610020C07Rik,121.6855236,252.053442,226.0746793,211.3720124,133.9218652,138.7236508,178.47408,216.2211226,131.462746,164.8381884,181.8502884,0.188146136,0.229568705,0.819563521,0.412464977,0.994328417
4932415G12Rik,705.6070295,386.5446442,530.9471722,425.1735881,491.0468391,508.0021016,427.5532904,406.2018178,557.1177992,416.7859884,493.7789215,0.132511098,0.162180481,0.817059472,0.413894442,0.994328417
4933413J09Rik,38.8717645,141.0746877,167.9143884,81.39037258,40.99648935,71.31567964,72.56638416,81.87013381,68.92911546,84.42931599,95.40328332,0.311711157,0.382051982,0.815886769,0.4145649,0.994328417
9430076C15Rik,102.2496414,235.1244795,252.3406172,298.8362934,145.7652955,109.4158373,113.7527103,181.5837583,174.8099217,277.4106097,176.9527751,0.272250692,0.333196109,0.817088449,0.413877883,0.994328417
Acd,500.2627083,477.7729422,447.4590126,550.2961012,552.9970896,531.4483524,469.7202434,643.4152824,488.8992932,573.5832896,519.6755869,-0.097099275,0.118383206,-0.820211571,0.412095507,0.994328417
Acot13,1024.186491,808.8282093,439.0163897,680.277741,1459.475021,1014.050349,1190.480951,1618.509568,917.3967841,580.2840289,917.5362107,-0.270206099,0.329718597,-0.819505182,0.412498247,0.994328417
Aff4,13044.0121,18458.21213,19604.70839,17707.87255,13793.04108,14605.06042,14581.92071,15468.20721,15696.65187,16733.08634,16205.67027,0.099814217,0.122231452,0.816600112,0.414156991,0.994328417
