gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Prpf6,5620.839496,0.058187241,0.102723844,0.566443381,0.571092412,0.778692101,5101.687903,5332.188482,5950.576713,6242.85778,5468.991627,5628.734473
Zfp64,2237.467789,0.064785872,0.114359127,0.56651248,0.571045451,0.778692101,2035.755501,2122.783471,2545.262527,2532.225454,1990.818945,2197.960837
0610038B21Rik,57.98215525,0.203810537,0.360103273,0.565978019,0.571408723,0.778844281,33.45369117,43.4996613,69.7848933,70.16468398,59.90890344,71.08109832
2310011J03Rik,3022.599632,-0.065273948,0.115353271,-0.565861261,0.571488098,0.778844281,2528.70548,2644.779407,3801.390607,3572.102052,2959.730249,2628.889996
Ccdc51,685.5817227,0.080603099,0.142439645,0.565875456,0.571478447,0.778844281,538.210855,608.9952582,842.1339151,836.5789244,626.7392975,660.8320859
Sox18,712.1795497,-0.09103463,0.160891052,-0.56581537,0.571519297,0.778844281,80.68243164,72.20943775,1464.53972,1526.53165,606.0016002,523.112458
Polr2f,1883.074399,0.066194201,0.117034096,0.56559758,0.571667373,0.778975322,1500.496442,1668.647007,2389.661076,2401.791105,1646.34275,1691.508012
Mrps18a,1880.762357,-0.065166299,0.115250506,-0.56543178,0.571780114,0.779004289,1552.644843,1525.098125,2324.591378,2136.424672,1903.259778,1842.555346
Zfp788,819.8156925,-0.100681712,0.178067367,-0.565413608,0.571792471,0.779004289,1129.554043,1003.972183,291.3990815,369.7139117,1223.524143,900.7307928
Dock3,59.98255903,0.200635964,0.355144123,0.564942376,0.572112959,0.779299395,41.32514791,56.54955969,65.06969781,64.7674006,62.21309203,69.97045616
Sarnp,2273.881707,0.085786733,0.151837381,0.564990864,0.572079978,0.779299395,2867.17812,2847.487828,1528.666379,2100.442783,2290.363462,2009.15167
Zfp706,4739.233764,0.062480951,0.110626949,0.564789604,0.572216879,0.779370194,4183.67926,4540.494646,4768.005683,5226.369409,4965.52642,4751.327166
Csnk2a1,15648.86933,0.067874564,0.120224044,0.564567301,0.572368112,0.779505414,16880.33899,16052.24501,12430.19836,15309.39432,16747.99479,16473.04454
Cables1,454.7820004,-0.093514112,0.165782907,-0.564075716,0.572702604,0.779672151,576.5842066,602.0353123,519.6145434,486.6550517,297.2403286,246.5625598
Dpysl3,13623.52424,-0.057217996,0.101411824,-0.564214242,0.572608336,0.779672151,17261.12071,17394.64456,12386.81856,11636.54297,11902.28618,11159.73244
Mtif3,1116.082667,-0.070373151,0.124761901,-0.564059624,0.572713555,0.779672151,1029.192969,981.3523589,1312.710425,1221.585139,1089.881205,1061.773906
Ss18,7646.742841,0.072759315,0.129022078,0.563929184,0.572802328,0.779672151,9059.062782,9363.737091,5769.513206,7246.752489,7616.495397,6824.896081
Tfpt,1009.651308,-0.075581592,0.134024863,-0.563937095,0.572796943,0.779672151,975.0767044,998.7522234,1229.722985,1057.867543,911.3065888,885.1818025
Zfp691,477.5637545,0.089556572,0.158762137,0.56409276,0.572691005,0.779672151,382.7495843,421.0767214,563.937381,637.7789864,437.7958328,422.0440213
Rpl15,39243.16311,-0.05539917,0.098252019,-0.563847652,0.572857818,0.779676951,35265.11015,34377.78232,42878.10174,41920.70004,41868.25884,39149.02554
Nkain3,136.8365475,-0.136710496,0.242569217,-0.563593758,0.573030636,0.77984142,143.6540856,127.8890042,124.481161,111.5438566,161.2932016,152.1579761
5830432E09Rik,34.39518793,0.265188986,0.47060235,0.563509693,0.573087862,0.779848565,31.48582698,41.75967484,29.23421206,44.97736152,32.25864031,26.65541187
Adrb2,314.3820361,-0.102876131,0.182611674,-0.563360103,0.573189699,0.779916409,328.6333191,336.6873784,339.4940755,280.6587359,307.6091773,293.2095306
Laptm4b,3969.628187,0.059545847,0.105752403,0.563068504,0.573388238,0.780115807,2419.489017,2567.35001,5194.259356,5435.064367,4061.132396,4140.473977
St6galnac6,4815.624673,-0.059809279,0.106266605,-0.562822898,0.573555487,0.780272601,4517.23224,4168.137545,5571.474995,5618.572002,4627.962791,4390.368463
Marveld2,21.64183066,-0.355103004,0.631033175,-0.562732703,0.573616912,0.780285417,11.80718512,5.219959356,50.92411133,35.98188922,10.36884867,15.54899026
Atp13a1,5794.506616,0.058308938,0.103635964,0.562632273,0.573685312,0.780307716,5190.241792,5483.567303,6324.020196,6361.598014,5531.204719,5876.407675
Asrgl1,1243.036594,0.070622752,0.125687986,0.561889437,0.574191351,0.78036365,1376.520998,1347.619507,1262.729353,1353.818582,1005.778321,1111.752803
Fbn2,154.2306711,0.177614577,0.316104983,0.561884774,0.574194528,0.78036365,296.1635601,194.8784826,98.07606626,121.4388761,74.8861293,139.9409123
Has3,168.9995782,0.132192324,0.235261719,0.561894749,0.574187732,0.78036365,144.6380177,174.8686384,180.1204678,161.0189543,158.989013,194.3623782
Morf4l2,31087.4976,-0.064180999,0.114146881,-0.562266777,0.573934271,0.78036365,32433.35359,30234.00459,29724.59239,32354.01524,33171.099,28607.92079
Mtx2,3603.310017,0.065356333,0.116195384,0.562469272,0.573796334,0.78036365,3403.42111,3578.282138,3621.270139,4158.606847,3520.800171,3337.479695
Sap30l,1897.485119,-0.066156691,0.117735789,-0.561908081,0.574178648,0.78036365,1820.274372,1730.416526,2369.857255,2136.424672,1648.646939,1679.290948
Serhl,1409.315588,-0.070752074,0.125904611,-0.561949825,0.574150205,0.78036365,1503.448238,1299.76988,1500.375206,1511.239347,1326.060536,1315.000319
Smox,1269.359814,0.071683559,0.127544238,0.562028988,0.574096269,0.78036365,1085.277099,1137.95114,1435.305508,1393.39866,1197.025974,1367.200501
Snx22,65.79717267,0.188784555,0.3359314,0.56197353,0.574134054,0.78036365,67.89131443,80.03937679,71.6709715,79.16015628,44.93167758,51.08953942
Ccdc43,1914.019641,0.06566005,0.116877143,0.56178692,0.574261205,0.780383581,1986.558896,1959.224745,1767.255271,1945.72066,1860.632289,1964.725983
Arhgef40,13709.30765,0.061520149,0.10955482,0.561546716,0.574424893,0.78048276,13574.32716,15703.37773,13953.2065,14132.78654,12637.32234,12254.82561
Tmed1,2692.235585,-0.062583874,0.111452978,-0.561527154,0.574438224,0.78048276,2612.339707,2510.80045,3422.288889,3125.926626,2239.671313,2242.386524
4930519F09Rik,99.37915943,0.157704297,0.281139624,0.560946534,0.574833986,0.780949758,98.39320932,109.6191465,74.5000888,75.56196736,107.1447696,131.055775
Adam32,29.87701387,0.303928429,0.542211375,0.560534956,0.575114604,0.781048109,23.61437024,49.58961388,28.29117296,17.99094461,25.34607453,34.429907
Bcl2l12,665.8224354,0.080654555,0.143868302,0.560613799,0.575060842,0.781048109,582.4877992,669.0247907,727.0831451,734.0305401,634.8039576,647.50438
Bcmo1,37.24910133,-0.260197321,0.464194369,-0.56053528,0.575114382,0.781048109,26.56616652,34.79972904,47.15195493,28.78551138,49.54005477,36.65119132
Mrpl47,857.522402,0.095760277,0.170828357,0.560564289,0.575094602,0.781048109,996.7232104,916.9728601,625.2349224,890.5517582,887.1126086,828.5390523
Adm2,251.2315927,0.114128116,0.203809221,0.559975234,0.57549633,0.781354352,240.0794307,264.4779407,199.9242889,252.7727718,288.0235742,262.1115501
Apopt1,1699.644049,-0.06901403,0.123227087,-0.560055682,0.575441458,0.781354352,1662.845238,1503.348294,2029.42014,1844.97137,1535.741698,1621.537555
Tpmt,1155.399688,0.08123173,0.145052584,0.560015738,0.575468703,0.781354352,1506.400035,1496.388349,761.9755917,973.3101034,1133.660788,1060.663264
BC065397,92.59380533,0.183181295,0.327279685,0.559708725,0.57567813,0.781459755,117.0879191,106.1391736,57.52538502,101.648837,89.86335516,83.29816209
Mcat,2066.330785,0.066292948,0.11843911,0.559721764,0.575669235,0.781459755,1536.90193,1722.586587,2591.471443,2507.038131,1960.864493,2079.122126
Cd33,46.9415246,0.268976108,0.480809372,0.559423596,0.575872661,0.781653104,82.65029583,120.0590652,16.97470378,32.3837003,19.58560305,9.995779451
9330133O14Rik,386.3522246,-0.096812631,0.173092038,-0.559313024,0.575948108,0.781684796,285.340307,303.6276359,603.5450232,515.4405631,320.2822145,289.8776041
D630041G03Rik,53.17612577,-0.233262127,0.417108256,-0.559236418,0.576000382,0.781685034,76.74670327,54.80957323,24.51901657,36.88143645,78.34241219,47.75761293
1810026J23Rik,3425.439601,-0.059967639,0.107283281,-0.558965369,0.576185355,0.781793596,3168.26134,3102.395844,3998.485778,3719.627798,3333.008801,3230.858047
2810008D09Rik,296.7999702,0.112035091,0.20043687,0.558954502,0.576192772,0.781793596,320.7618624,285.3577781,300.8294725,321.1383613,236.1793309,316.533016
Arhgap30,173.2685423,0.208063498,0.372421531,0.558677413,0.576381897,0.781793596,551.9859043,419.3367349,16.03166468,38.68053091,6.912565781,6.663852968
Erbb3,1668.488997,-0.070515695,0.126207546,-0.558728042,0.576347339,0.781793596,2421.456881,2067.973898,1598.451272,1660.564188,1145.181731,1117.306014
Stap1,56.33932467,-0.300988164,0.538766971,-0.558661129,0.576393013,0.781793596,170.2202521,146.158862,0.943039099,3.598188922,12.67303727,4.442568645
Tmem29,885.5213949,0.07917994,0.141680285,0.558863505,0.576254878,0.781793596,892.4264085,999.6222166,783.665491,893.2503999,907.8503059,836.3135474
Brpf1,2976.08565,0.060238241,0.107846287,0.558556464,0.576464459,0.781819827,2962.619533,3105.875817,2964.914926,3057.561036,2814.566367,2950.976222
Pde4dip,15265.48468,-0.058503032,0.104813207,-0.558164695,0.576731927,0.782111879,19470.04826,17673.91238,11875.69137,12290.51381,15587.83584,14694.90644
Atxn7l3b,10716.69376,-0.055918393,0.100201513,-0.558059373,0.576803842,0.782138712,10228.95804,9961.422437,11411.71613,11079.72324,11134.99138,10483.35136
Hcfc1,10046.25905,0.061344449,0.109981509,0.557770567,0.577001063,0.782335438,10371.62819,9761.323995,9502.061958,10316.90719,9624.595756,10701.03722
C1qtnf6,2517.290972,-0.069632892,0.124934313,-0.55735602,0.577284208,0.782648618,2280.754592,1926.165002,2988.490904,3224.876821,2404.420798,2279.037715
Tsen15,1488.856139,0.066727883,0.119763506,0.557163741,0.577415561,0.78275597,1367.66561,1499.868322,1666.350087,1685.75151,1332.973101,1380.528206
Mdp1,3276.143244,-0.0610054,0.109542184,-0.556912396,0.577587285,0.782865345,3334.545864,3106.74581,3706.143658,3750.212404,2978.163757,2781.047972
Zmynd11,9449.492443,0.075455262,0.135493306,0.556892912,0.577600598,0.782865345,11559.23423,10740.93637,6127.868063,8105.820094,10323.91699,9839.178907
Litaf,19576.51105,0.055580376,0.099827579,0.556763738,0.577688862,0.782914252,14193.22044,15324.93067,25094.27042,25593.9178,18447.33388,18805.39307
Fam129a,21780.9891,-0.062337725,0.111997279,-0.556600357,0.57780051,0.782987702,29902.68024,27402.17664,14798.16954,16017.33799,22570.67937,19994.89083
Foxr1,78.81079503,-0.172586093,0.310110084,-0.556531702,0.577847429,0.782987702,81.66636374,69.59945807,86.75959708,71.96377844,81.79869508,81.07687777
Ngb,16.14149308,-0.461080415,0.82884426,-0.556293187,0.578010444,0.783067151,7.871456746,25.22980355,36.77852485,9.895019535,11.52094297,5.553210806
Triobp,4690.094415,-0.062097204,0.111622967,-0.556312069,0.577997538,0.783067151,3584.464616,3662.671481,6726.697891,5891.134813,4172.885543,4102.712144
Ift81,1355.471513,0.103874394,0.186810699,0.556040926,0.578182877,0.783113223,1916.699718,1670.386994,543.1905208,873.4603608,1647.494845,1481.596643
Srgn,278.4218164,0.117930976,0.212077841,0.556074011,0.57816026,0.783113223,411.283615,355.8272294,251.7914393,271.6632636,157.8369187,222.1284323
Vezt,3497.094632,-0.061528398,0.110659726,-0.556014369,0.578201032,0.783113223,4123.659403,3727.920973,3236.510187,3305.836072,3373.332101,3215.309057
Tub,34.79574386,-0.336721669,0.605778536,-0.555849455,0.578313774,0.783195222,79.69849955,26.96979,22.63293837,14.39275569,18.43350875,46.64697077
Tspan9,9156.178308,-0.063740305,0.114688157,-0.555770592,0.578367692,0.78319755,4855.70488,5218.219369,14538.83378,12521.69745,9140.716151,8661.898216
Usp6nl,1974.509815,0.07610228,0.136971741,0.5556057,0.578480434,0.783222862,2266.979543,2148.013275,1409.843453,1799.094461,2142.895392,2080.232768
Wdr96,214.0113168,0.119925117,0.21585161,0.555590561,0.578490786,0.783222862,283.3724428,269.6979,97.13302716,103.4479315,233.8751423,296.5414571
Wdpcp,1041.384424,0.075626128,0.136143747,0.555487338,0.578561368,0.783247746,1020.337581,1077.051614,938.3239032,1101.04581,1086.424922,1025.122715
Ociad1,10487.96269,-0.055838524,0.100569438,-0.555223582,0.578741741,0.783421245,10055.78599,9941.412593,11358.90594,10805.36133,10667.24109,10099.06917
Ccdc19,68.8208637,-0.201765581,0.363831285,-0.554558087,0.579196964,0.783502284,66.90738234,80.03937679,62.24058051,59.37011721,92.16754375,52.20018158
Fbxo40,75.3433624,0.206352223,0.372175284,0.554449024,0.579271583,0.783502284,96.42534513,91.34928872,49.98107223,99.84974259,63.36518633,51.08953942
Kif16b,2123.428731,0.07987727,0.144045827,0.554526789,0.579218377,0.783502284,2829.7887,2698.718987,1091.096237,1452.768777,2412.485458,2255.71423
Polr2m,13270.88572,0.057722581,0.104098701,0.55449857,0.579237684,0.783502284,12077.76644,12659.27143,12840.42037,14152.57658,14117.76351,13777.51601
Psmb5,5295.221006,-0.057626547,0.103852011,-0.55489101,0.578969211,0.783502284,4436.549808,4320.38636,6774.792885,6326.515672,5017.370663,4895.710647
Tmem179,101.2905252,-0.17493064,0.315418715,-0.554598162,0.579169546,0.783502284,106.2646661,64.37949872,105.6203791,132.2334429,104.840581,94.40458371
Tmem82,30.28337904,-0.279113421,0.503327928,-0.55453593,0.579212123,0.783502284,40.34121582,42.62966807,28.29117296,26.08686968,28.80235742,15.54899026
Zfp768,1672.377494,-0.064282061,0.115847869,-0.554883416,0.578974406,0.783502284,1578.227077,1514.658206,1910.597214,1838.674539,1639.430184,1552.677741
Zmat5,903.7156201,-0.074583369,0.134481236,-0.554600561,0.579167905,0.783502284,824.5350941,820.4036121,1125.045645,985.0042174,839.8767424,827.4284101
Uimc1,2341.868692,0.078340544,0.141329885,0.554309829,0.579366824,0.783560468,2860.290595,2860.537727,1589.020881,2076.155008,2452.808758,2212.399185
Actr1b,12212.97788,-0.057091589,0.10303988,-0.554072744,0.579529062,0.783567996,10936.40522,11027.16414,14679.34661,13345.68271,11828.55215,11460.71646
Mfsd10,3195.990792,-0.061667934,0.111287092,-0.554133752,0.579487312,0.783567996,2747.138404,2756.13854,3810.820998,3731.321912,3235.080786,2895.444114
Slc16a13,444.5881484,0.093712961,0.169091214,0.554215436,0.579431415,0.783567996,261.7259368,327.9874462,565.8234592,568.5138497,478.1191332,465.3590656
Mapk8ip3,3468.917602,0.059113796,0.106708357,0.553975317,0.579595738,0.783587534,3854.062009,4099.408081,3099.769517,3174.502176,3231.624503,3354.139327
Chrm1,16.43611812,0.399307474,0.721070918,0.553770044,0.579736232,0.783649674,15.74291349,35.66972226,7.544312789,13.49320846,17.28141445,8.88513729
Krcc1,4688.850522,-0.084645867,0.152857824,-0.553755539,0.57974616,0.783649674,7175.816756,6045.582927,2062.426509,2607.787421,5717.843995,4523.645523
Cox11,680.9932341,0.087288173,0.157687799,0.55355058,0.579886456,0.783764514,786.1617425,744.7142014,528.1018953,676.4595173,678.5835409,671.9385076
Irak4,1482.93326,0.065864344,0.11901707,0.553402497,0.57998783,0.783764514,1254.513419,1358.059426,1622.970289,1652.468262,1474.6807,1534.907467
Nrxn2,40.60770142,0.238116379,0.43023719,0.553453734,0.579952753,0.783764514,36.40548745,47.84962743,36.77852485,51.27419214,38.0191118,33.31926484
Macrod1,685.096937,-0.081622267,0.147523678,-0.553282481,0.580069995,0.783789642,559.857361,495.8961388,826.1022504,736.7291818,721.2110298,770.7856599
Pard6b,42.43473126,-0.249669033,0.451299301,-0.553222734,0.580110902,0.783789642,41.32514791,20.0098442,43.37979854,50.37464491,49.54005477,49.97889726
Ngly1,2689.976836,-0.084791396,0.153306989,-0.553082395,0.580206991,0.783848883,3480.167814,2756.13854,1478.685307,1843.172275,3550.754623,3030.942458
Angel1,185.4346276,-0.136381923,0.246664508,-0.552904527,0.580328787,0.78394284,174.1559805,158.3387671,257.4496739,177.2108044,155.5327301,189.9198096
Ints1,6281.847195,0.056988428,0.103107025,0.552711394,0.58046105,0.784050918,5806.183282,6197.831742,6136.355415,6183.487662,6531.222569,6836.002503
Atp5a1,43250.59947,-0.054298493,0.098265269,-0.55257054,0.58055752,0.784110633,37679.67951,37366.20905,51041.99122,48760.85718,43572.20631,41082.65354
Dusp7,3446.26556,-0.059445058,0.107700894,-0.551945821,0.580985473,0.784131454,3429.987277,3417.333391,4017.34656,3754.71014,3108.350413,2949.86558
Gm13807,29.86091167,0.26905677,0.487298802,0.552139199,0.580852987,0.784131454,18.69470977,23.4898171,39.60764214,47.67600322,23.04188594,26.65541187
Gm14446,140.9499274,0.141741309,0.256705572,0.552155171,0.580842045,0.784131454,155.4612707,176.6086249,99.01910536,86.35653413,140.5555042,187.6985253
Kpna6,11190.72765,-0.055403355,0.100348856,-0.55210749,0.58087471,0.784131454,11136.14343,10660.027,11824.76726,11673.42441,11245.59243,10604.41136
Lcn2,208.84432,0.255140703,0.462074293,0.552163811,0.580836126,0.784131454,44.27694419,46.9796342,469.6334711,188.9049184,96.77592094,406.495031
Nf2,6817.8992,-0.05628722,0.101953065,-0.552089528,0.580887017,0.784131454,6917.042615,6727.657616,7177.47058,6964.294659,6754.728863,6366.200868
Pak6,18.46350843,0.394653869,0.714992169,0.551969499,0.580969251,0.784131454,4.919660466,13.91989161,33.00636845,16.19185015,14.97722586,27.76605403
Tmod3,12380.5683,0.07414175,0.134329922,0.551937716,0.580991027,0.784131454,13903.94441,13638.01381,8032.807043,10544.49264,14768.69679,13395.45511
Smim5,22.21038843,-0.317091148,0.574644778,-0.551803757,0.581082813,0.784184793,36.40548745,20.0098442,16.97470378,17.99094461,21.88979164,19.9915589
Pmpca,6595.971667,-0.058871927,0.106821354,-0.551125075,0.581547937,0.784741906,6270.59923,6431.859919,7648.990129,6918.41775,6298.499521,6007.46345
Acy3,903.6750176,0.07363663,0.133656407,0.550939772,0.581674962,0.784842727,807.8082485,916.1028669,944.9251769,946.3236865,891.7209858,915.1691409
Mettl9,6157.898057,0.068273415,0.123953765,0.550797431,0.581772545,0.78490381,6568.730654,6482.319526,5089.582016,6300.428802,6434.446648,6071.880696
2310033P09Rik,455.7499649,-0.093800978,0.170372405,-0.55056438,0.581932332,0.784948291,377.8299238,417.5967484,596.0007104,488.4541462,447.0125872,407.6056732
AI463170,21.77319909,0.35051623,0.636889931,0.550356056,0.582075183,0.784948291,18.69470977,28.70977646,16.97470378,8.995472305,17.28141445,39.98311781
Grin2d,174.6470663,-0.123316938,0.22401848,-0.550476632,0.5819925,0.784948291,152.5094744,153.988801,186.7217415,152.9230292,207.3769734,194.3623782
Man2b1,8361.175953,-0.056004494,0.101772402,-0.550291562,0.582119411,0.784948291,8951.814184,8591.183106,8786.295282,8220.96214,7842.305879,7774.495129
Nmt2,2528.430024,0.084494624,0.153526342,0.550359131,0.582073074,0.784948291,3469.344561,3145.895505,1293.849643,1816.185858,2804.197519,2641.107059
Slc22a15,760.6713372,0.079536614,0.144517478,0.550359826,0.582072598,0.784948291,896.3621369,896.9630159,696.9058939,687.2540841,630.1955804,756.3473118
Spred1,6423.513189,0.081335099,0.147887617,0.549979106,0.582333705,0.785166688,7394.24968,6805.087013,3395.883794,4745.111641,8421.80931,7778.937697
